cust_id,label,basic_1,basic_2,basic_3,basic_4,basic_5,basic_6,basic_7,basic_8,basic_9,basic_10,basic_11,basic_12,basic_13,basic_14,basic_15,loan1_1,loan1_2,loan1_3,loan1_4,loan1_5,loan1_6,loan1_7,loan1_8,loan1_9,loan1_10,loan1_11,loan1_12,loan1_13,loan1_14,loan1_15,loan1_16,loan1_17,loan1_18,loan1_19,loan1_20,loan1_21,loan1_22,loan1_23,loan1_24,loan1_25,loan1_26,loan1_27,loan1_28,loan1_29,loan1_30,loan1_31,loan1_32,loan1_33,loan2_1,loan2_2,loan2_3,loan2_4,loan2_5,loan2_6,loan2_7,loan2_8,loan2_9,loan2_10,loan2_11,loan2_12,overdue_1,overdue_2,overdue_3,overdue_4,overdue_5,overdue_6,overdue_7,overdue_8,overdue_9,overdue_10,overdue_11,overdue_12,overdue_13,overdue_14,overdue_15,overdue_16,overdue_17,overdue_18,overdue_19,overdue_20,overdue_21,overdue_22,overdue_23,overdue_24,overdue_25,overdue_26,overdue_27,overdue_28,overdue_29,query_1,query_2,query_3,query_4,query_5,query_6,query_7,query_8,query_9,query_10,query_11
53,1,1,50,0,0,2,3,28,0,0,2,0,0,3,1,-99,0,0.99745256,21144,0.99745256,0,58376.25,148000,0,0,0,0,0,0.99745256,4578,12,1,4578,0,21198,-99,27021.666,324260,0,9,-99,0,0,23.25,0,48,14,8,5,0,0,7,2,6,3,6,0,0,0,6,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,7,0,0,0,0,2,2,0,0,6,0
54,1,-99,-99,-99,-99,1,1,28,0,0,2,0,0,-99,2,-99,0,1,3235,1,0,6666.75,17000,0,0,0,0,0,1,1729,18,2,1729,0,3235,-99,1351,16212,0,4,-99,0,834,23.25,0,60,17.5,3,4,0,0,15,2,9,10,12,0,0,0,12,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2519,0,2,0,0,0,0,1,1,0,0,11,2,0,0,0,3,3,0,0,7,1
55,1,-99,-99,-99,-99,2,2,34,0,0,3,0,0,-99,1,-99,0,1,3042,1,0,19113.334,28000,0,0,0,0,0,1,1422,4,1,1422,0,3042,-99,3232.9167,38795,0,3,-99,0,0,19,0,33,10.333333,3,2,0,0,8,2,8,4,8,0,0,0,6,2,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,8,2,0,1,0,9,9,1,0,8,2
56,1,1,92,0,548,2,2,31,0,0,1,0,0,15,1,-99,4.8190513,1,22007,1,0,21500,22000,0,0,0,0,4.8190513,1,22007,15,1,22007,4.8190513,22007,-99,1750,21000,0,2,-99,0,0,9,0,12,9,2,1,0.17386861,0,1,1,1,1,1,0.17386861,0.17386861,0,1,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,4,0,3,3,0,3,3,0,0,4,0
57,1,-99,-99,-99,-99,2,2,50,0,0,4,0,0,-99,1,-99,0,0,0,0,0,30000,30000,0,0,0,0,0,0,0,8,1,0,0,0,-99,2500,30000,0,1,-99,0,0,0,0,0,0,1,11,0,0,12,2,8,7,9,0,0,0,9,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210,0,1,0,0,0,0,0,1,0,0,6,4,0,0,0,0,0,0,0,1,3
58,1,-99,-99,-99,-99,1,2,28,0,0,1,0,0,-99,1,-99,0,1,50,1,0,500,500,0,0,0,0,0,1,50,5,1,50,0,50,-99,32.5,390,0,1,-99,0,0,12,0,12,9,1,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,-99,-99,-99,-99,1,0,0,0,0,0,0,0,0,0,0
59,1,-99,-99,-99,-99,2,2,42,0,0,1,0,0,-99,1,-99,0,1,5802,1,0,69750,99500,0,0,0,0,0,1,5244,4,1,5244,0,5802,-99,10862.5,130350,0,2,-99,0,0,14.5,0,17,6,2,9,0,0,16,2,11,7,11,0,0,0,11,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,5,0,1,1,0,2,2,0,0,4,0
60,1,-99,-99,-99,-99,0,1,26,0,0,-99,0,0,-99,1,-99,0,1,7267,1,0,33666.668,56000,0,0,0,0,0,1,4561,6,2,4561,0,7267,-99,4549,54588,0,3,-99,0,12250,19.666666,0,23,12.666667,3,5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,-99,-99,-99,-99,3,0,0,0,0,0,0,0,0,2,0
61,1,-99,-99,-99,-99,2,2,44,0,0,5,0,0,-99,1,-99,0,3.1353955,85242,3.1353955,0,45940.547,100000,0,0,0,0,0,3.1353955,6015,112,3,6015,0,27187,-99,33108.75,397305,0,14,-99,0,81905,15.636364,0,34,8.571428,10,1,0,0,30,2,11,6,11,0,0,0,11,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,12,1,6,6,0,7,7,0,0,9,0
62,1,-99,-99,-99,-99,1,1,33,0,0,3,0,0,-99,1,-99,0,1,9249,1,0,300000,300000,0,0,0,0,0,1,9249,4,1,9249,0,9249,-99,21828.25,261939,0,1,-99,0,0,36,0,36,31,1,6,0,0,2,1,2,2,2,0,0,0,2,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,8,3,3,4,0,7,8,1,0,8,3
63,1,-99,-99,-99,-99,0,1,37,0,0,0,0,0,-99,1,-99,0,1,94,1,0,1000,1000,0,0,0,0,0,1,94,2,1,94,0,94,-99,77.166664,926,0,1,-99,0,0,12,0,12,11,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,3,1,1,1,0,3,3,1,0,3,1
64,1,-99,-99,-99,-99,2,2,32,0,0,2,0,0,-99,2,-99,0,1.3155769,5211,1.3155769,0,17714.285,62500,0,0,0,0,0,1.3155769,2047,31,1,2047,0,3961,-99,9266.333,111196,0,7,-99,0,0,18.428572,0,36,14.285714,4,1,0,0,20,11,16,4,16,0,0,0,16,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0
65,1,-99,-99,-99,-99,2,2,30,0,0,3,0,0,-99,1,-99,0,11.044909,112150,11.044909,336000,54258.75,336000,0,0,20,2028,0,13.551809,5367,12,4,5367,0,10154,-99,48640,583680,0,8,-99,286279,216667,47.11111,0,300,29.333334,7,1,0,0,15,2,14,7,14,0,0,0,13,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1085,1,-99,0,0,0,0,0,0,0,0,18,0,5,5,0,13,12,0,0,15,0
66,1,-99,-99,-99,-99,2,2,21,0,0,1,0,0,-99,1,-99,0,1,93,1,0,1000,1000,0,0,0,0,0,1,93,7,1,93,0,93,-99,74.416664,893,0,1,-99,0,893,12,0,12,11,1,3,0,0,1,1,1,1,1,0,0,0,1,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,2,0,1,1,0,1,2,0,0,1,0
67,1,1,85,0,0,3,3,32,0,0,5,0,0,6,1,-99,0,1,4966,1,0,29686.75,69747,0,0,0,0,0,1,2058,21,2,2058,0,4966,-99,4944.5835,59335,0,4,-99,0,0,22.5,0,36,9.75,4,3,0,0,13,11,13,2,13,0,0,0,13,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,9,2,2,2,0,6,5,1,0,8,1
68,1,-99,-99,-99,-99,1,1,45,0,0,3,0,0,-99,1,-99,0,2.6287215,54567,2.6287215,0,70000,90000,0,0,0,0,0,2.6287215,10070,10,1,10070,0,20758,-99,13567.25,162807,0,4,-99,0,0,13.5,0,15,13.25,4,3,0,0,13,2,10,3,10,0,0,0,10,2,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,19,0,4,4,0,6,5,0,0,9,0
69,1,-99,-99,-99,-99,0,2,49,0,0,0,0,0,-99,2,-99,0,0,0,0,0,2000,2000,0,0,0,0,0,0,0,1,1,0,0,0,-99,166.66667,2000,0,1,-99,0,0,0,0,0,0,1,2,0,0,3,1,2,3,3,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,0,1,1,0,5,5,0,0,5,0
70,1,-99,-99,-99,-99,1,1,26,0,0,3,0,0,-99,1,-99,0,1,273,1,0,22000,22000,0,0,0,0,0,1,273,4,1,273,0,273,-99,1833.3334,22000,0,1,-99,0,0,24,0,24,1,1,25,0,0,10,1,8,7,8,0,0,0,8,1,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,3,5,0,0,0,2,2,1,0,1,5
71,1,-99,-99,-99,-99,1,1,43,0,0,1,0,0,-99,2,-99,0,1,1752,1,267000,0,267000,0,0,35,1752,0,0,0,2,1,1752,0,1752,-99,19333.75,232005,0,0,-99,232005,0,240,0,240,192,1,51,0,0,6,2,4,3,4,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,1,0,2,2,1,0,1,1
72,1,1,72,0,0,1,1,25,0,0,3,0,0,42,1,-99,0,2.703158,2568,2.703158,0,19234,20000,0,0,0,0,0,2.703158,950,8,1,950,0,950,-99,3033.25,36399,0,3,-99,0,0,36,0,42,8,3,11,0,0,3,1,3,3,3,0,0,0,3,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,6,2,0,1,0,2,2,1,0,2,1
73,1,-99,-99,-99,-99,1,1,28,0,0,5,0,0,-99,1,-99,0,1,14595,1,0,17649.111,59100,0,0,0,0,0,1,5217,25,2,5217,0,14595,-99,9249,110988,0,11,-99,0,47958,13.222222,0,18,7.090909,5,1,0,0,24,11,20,6,20,0,0,0,19,3,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,5,2,1,1,0,3,3,2,0,1,2
74,1,-99,-99,-99,-99,1,1,45,0,0,1,0,0,-99,1,-99,0,1,1007,1,0,160000,160000,0,0,0,0,0,1,1007,1,1,1007,0,1007,-99,12838.083,154057,0,1,-99,0,0,0,0,0,0,1,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,-99,-99,-99,-99,2,0,0,0,0,0,0,0,0,0,0
75,1,-99,-99,-99,-99,1,2,40,0,0,2,0,0,-99,2,-99,0,1,10310,1,0,80750,276000,0,0,0,0,0,1,8538,5,2,8538,0,10310,-99,15674,188088,0,4,-99,0,30000,18.25,0,36,12.25,4,2,0,0,11,2,10,5,10,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1,0
76,1,1,70,300,300,2,2,31,0,0,4,0,0,3,2,-99,51.7272,0.96550643,64659,0.96550643,124000,34131.816,332500,0,0,46,883,51.0208,0.9650455,25954,40,4,25954,20.7632,66969,1,48605.082,583261,1,22,1,99200,0,21.391304,36,240,14.782609,8,2,30.2384,0,7,2,6,5,7,10.1144,20.612,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,21,0,2,2,0,5,4,0,0,7,0
77,1,-99,-99,-99,-99,1,1,38,0,0,5,0,0,-99,1,-99,0,1,336,1,0,26500,50000,0,0,0,0,0,1,336,7,2,336,0,336,-99,4341.6665,52100,0,2,-99,0,0,12,0,12,9,2,5,0,0,13,2,12,11,12,0,0,0,12,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,5,3,3,3,0,4,3,0,0,5,0
78,1,-99,-99,-99,-99,2,3,32,0,0,4,0,0,-99,1,-99,0,1.5968022,9188,1.5968022,580000,17137.5,580000,0,0,38,6839,0,1,1446,4,2,3405,0,5754,-99,48618.75,583425,0,2,-99,566949,0,138,0,360,120.333336,3,13,0,0,4,2,4,3,4,0,0,0,4,0,0,1,2,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3433,1,-99,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
79,1,-99,-99,-99,-99,2,2,34,0,0,4,0,0,-99,2,-99,0,1,5200,1,340000,48800,340000,0,0,60,2066,0,1,1672,3,2,2066,0,5200,-99,34664.75,415977,0,2,-99,334862,0,130.66667,0,360,119,3,11,0,0,7,2,4,3,4,0,0,0,4,3,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2066,1,-99,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
80,1,1,115,132,132,1,3,30,0,0,4,0,0,1,1,-99,4.9977274,1,6597,1,0,42350,74700,0,0,0,0,4.9977274,1,6597,21,2,6597,4.9977274,6597,-99,5516.6665,66200,0,2,-99,0,56200,12,0,12,9,2,5,49.253788,0,26,2,20,10,20,3.4666667,14.134091,0,20,4,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0
81,1,-99,-99,-99,-99,1,1,35,0,0,2,0,0,-99,2,-99,0,1,201,1,0,2000,2000,0,0,0,0,0,1,201,1,1,201,0,201,-99,83.333336,1000,0,1,-99,0,0,12,0,12,7,1,7,0,0,1,1,1,1,1,0,0,0,1,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,6,3
82,1,-99,-99,-99,-99,2,2,27,0,0,5,0,0,-99,1,-99,0,0.93972385,3539,0.93972385,0,12785.714,50000,0,0,0,0,0,0.93972385,960,20,3,960,0,3766,-99,2828.4167,33941,0,7,-99,0,0,20.571428,0,60,8,6,2,0,0,6,1,5,4,5,0,0,0,3,2,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,26,1,1,1,0,8,7,0,0,11,0
83,1,-99,-99,-99,-99,1,2,36,0,0,4,0,0,-99,1,-99,0,0.9773346,17593,0.9773346,350000,52382.6,350000,0,0,19,2039,0,0.97443926,7012,10,4,7012,0,18001,-99,42420,509040,0,5,-99,337682,74909,76.333336,0,360,65,6,4,0,0,23,2,6,4,6,0,0,0,6,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,10,3,0,0,0,2,2,1,0,6,1
84,1,-99,-99,-99,-99,1,1,25,0,0,5,0,0,-99,1,-99,0,1.5432265,5730,1.5432265,0,17131,50000,0,0,0,0,0,1.5432265,2083,9,2,2083,0,3713,-99,5547.5,66570,1,5,-99,0,0,17.25,24,24,14.2,5,4,0,0,3,1,2,2,2,0,0,0,2,1,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,17,3,1,1,0,7,8,0,0,14,2
85,1,-99,-99,-99,-99,2,2,29,0,0,5,0,0,-99,1,-99,0,1,14433,1,0,14263.625,90709,0,0,0,0,0,1,7753,22,2,7753,0,14433,-99,6311.75,75741,0,9,-99,0,0,11.5,0,27,8.5,7,1,0,0,21,9,9,6,9,0,0,0,8,2,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,6,2,2,2,0,3,2,0,0,4,1
86,1,-99,-99,-99,-99,2,3,54,0,0,2,0,0,-99,1,-99,0,4.655292,25511,4.655292,0,101350,146000,0,0,0,0,0,4.655292,5305,7,1,5305,0,5480,-99,12512.083,150145,0,2,-99,0,0,26.5,0,36,22,2,5,0,0,5,2,0,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,4,1,0,1,0,1,4,0,0,4,1
87,1,-99,-99,-99,-99,1,2,44,0,0,1,0,0,-99,1,-99,0,1,2691,1,0,16666.666,30000,0,0,0,0,0,1,931,5,2,931,0,2691,2,3431.6667,41180,1,3,2,0,0,20.333334,36,36,16.333334,2,4,0,0,10,2,4,2,4,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,1,0,1,1,0,0,1,0
88,1,-99,-99,-99,-99,0,1,32,0,0,0,0,0,-99,1,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,13,11,11,1,11,0,0,0,0,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10,3,1,1,0,2,2,1,0,1,1
89,1,1,253,1656,1656,1,1,44,0,0,4,0,0,12,2,-99,2.4786956,1,17103,1,260000,165500,260000,0,0,27,2078,2.1775362,1,7726,4,3,7726,1.1197101,17103,-99,65997.086,791965,1,4,-99,221823,0,62.4,24,180,49.8,5,1,44.187824,0,13,2,4,3,4,0.2515942,0.58492756,0,4,4,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,7,2,4,5,0,5,6,1,0,6,1
90,1,1,108,0,0,1,2,32,0,0,2,0,0,11,1,-99,0,1,9851,1,0,42000,74000,0,0,0,0,0,1,5051,4,1,5051,0,9851,-99,8808.083,105697,0,4,-99,0,0,18.5,0,24,11.75,4,2,0,0,13,2,11,8,11,0,0,0,11,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,3,1,0,0,0,1,1,1,0,2,1
91,1,-99,-99,-99,-99,1,2,37,0,0,1,0,0,-99,1,-99,0,1,1472,1,0,6100,6100,0,0,0,0,0,1,1472,1,1,1472,0,1472,-99,185.41667,2225,0,1,-99,0,0,15,0,15,11,1,5,0,0,2,1,0,0,0,0,0,0,0,2,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,3,0,1,1,0,1,1,0,0,2,0
92,1,1,43,0,404,1,2,46,0,0,1,0,0,27,1,-99,0,1,340,1,0,2900,2900,0,0,0,0,0,1,340,3,1,340,0,340,-99,52.166668,626,0,1,-99,0,0,10,0,10,2,1,10,0,0,1,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
93,1,1,59,1120,1120,1,1,28,0,0,1,0,0,4,1,-99,0,0,0,0,0,4000,4000,0,0,0,0,0,0,0,2,1,0,0,0,-99,0,0,0,1,-99,0,0,60,0,60,46,1,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,-99,-99,-99,-99,2,0,2,2,0,2,2,0,0,2,0
94,1,-99,-99,-99,-99,2,2,32,0,0,2,0,0,-99,1,-99,0,0,0,0,0,10000,10000,0,0,0,0,0,0,0,3,1,0,0,0,-99,833.3333,10000,0,1,-99,0,0,12,0,12,12,1,2,0,0,8,2,5,4,5,0,0,0,5,1,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,6,2,2,3,0,6,6,1,0,6,1
95,1,1,44,552,552,2,5,26,0,0,2,0,0,2,1,-99,4.280145,1,16876,1,410000,122000,410000,0,0,11,2611,3.6179347,1,14265,1,2,14265,3.6179347,16876,-99,34198.918,410387,0,1,-99,337693,0,140,0,264,98.5,2,11,58.5725,0,20,11,19,8,19,1.0636957,4.248696,0,19,1,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,5,4,1,3,0,5,4,2,0,5,2
96,1,-99,-99,-99,-99,1,1,30,0,0,2,0,0,-99,1,-99,0,0.7288885,18782,0.7288885,690000,17325,690000,0,0,18,3504,0,0.6862199,6986,15,2,6986,0,25768,1,64688.75,776265,0,14,1,631268,0,41.076923,0,360,29.2,10,1,0,0,9,2,4,2,4,0,0,0,4,4,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,7,0,1,1,0,1,1,0,0,3,0
97,1,-99,-99,-99,-99,1,1,28,0,0,4,0,0,-99,1,-99,0,1,5109,1,300000,0,300000,0,0,28,1657,0,1,3452,2,2,3452,0,5109,-99,24681.5,296178,0,1,-99,285679,0,360,0,360,162.5,2,3,0,0,16,2,12,5,12,0,0,0,11,2,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,2,3,0,1,0,1,1,1,0,0,1
98,1,-99,-99,-99,-99,2,2,28,0,0,3,0,0,-99,1,-99,0,1.0003933,7630,1.0003933,0,36929.5,89000,0,0,0,0,0,1.0003933,3708,8,2,3708,0,7627,2,8489.833,101878,1,4,2,0,0,21.25,24,36,16,4,3,0,0,21,5,17,10,17,0,0,0,17,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,4,3,0,0,0,2,2,1,0,1,1
99,1,-99,-99,-99,-99,1,1,37,0,0,0,0,0,-99,1,-99,0,1,1245,1,0,3499.5,4000,0,0,0,0,0,1,711,8,1,711,0,1245,-99,258.5,3102,0,2,-99,0,0,7,0,7,2.5,1,5,0,0,3,1,0,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,0,2,0
100,1,-99,-99,-99,-99,1,1,32,0,0,4,0,0,-99,1,-99,0,1,15201,1,0,82314.29,300000,0,0,0,0,0,1,6390,22,3,6390,0,15201,1,37168.832,446026,0,8,1,0,419876,23.857143,0,60,14.625,7,2,0,0,17,2,12,7,12,0,0,0,12,2,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,17,2,1,1,0,3,3,0,0,5,1
101,1,-99,-99,-99,-99,1,1,23,0,0,1,0,0,-99,1,-99,0,1,13918,1,1220000,3334.8333,1220000,0,0,17,7501,0,1,3528,10,2,7501,0,13918,-99,101354.914,1216259,0,7,-99,1188455,0,59.142857,0,360,48.25,5,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,-99,-99,-99,-99,9,1,3,3,0,7,7,0,0,8,1
102,1,2,75,1022,1022,0,1,27,0,0,1,0,0,6,1,-99,3.0319374,1,12911,1,370000,32075,370000,0,0,24,1611,2.6536202,1,10519,6,2,10519,2.4702153,12911,-99,32925.418,395105,0,2,-99,341621,0,130.33333,0,360,113.333336,3,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,-99,-99,-99,-99,2,0,1,1,0,1,1,0,0,1,0
103,1,-99,-99,-99,-99,2,2,46,0,0,4,0,0,-99,1,-99,0,1,10799,1,0,21965.389,155000,0,0,0,0,0,1,3911,39,2,3911,0,10799,-99,24732.916,296795,0,18,-99,0,89194,30.333334,0,96,20.5,7,1,0,0,27,11,17,5,17,0,0,0,17,2,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,15,4,1,2,0,4,4,2,0,4,2
104,1,1,75,562,562,1,2,32,0,0,1,0,0,3,2,-99,38.935944,1.0038996,21882,1.0038996,774000,89296.164,774000,0,0,61,6686,27.039146,1.005625,6491,10,5,6686,11.896797,21797,-99,90783.336,1089400,1,6,-99,703050,95333,103.166664,36,240,81.166664,4,20,225.09074,0,12,2,11,6,11,19.594307,39.137012,0,11,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,6,0,2,3,0,3,4,0,0,3,0
105,1,-99,-99,-99,-99,2,3,47,0,0,3,0,0,-99,1,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,4,1,4,2,4,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,1,1,0,1,1,0,0,1,0
106,1,1,21,404,404,1,1,32,0,0,5,0,0,9,1,-99,4.8938613,1,8238,1,0,8770,30000,0,0,0,0,4.8938613,1,2637,38,2,2637,1.5665346,8238,-99,6706.5835,80479,0,12,-99,0,0,14.2,0,30,9,9,1,1.2932674,0,2,1,2,2,2,0.759802,1.2706931,0,2,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,21,0,2,2,0,4,5,0,0,6,0
107,1,3,161,0,516,2,2,49,0,0,5,0,0,15,1,-99,10.096745,0.97520214,21708,0.97520214,529000,7306.892,529000,0,0,32,3712,8.370233,0.97023934,3197,64,4,3712,1.7265116,22260,-99,55308,663696,0,38,-99,491446,7608,19.447369,0,240,12.692307,17,1,8.463721,0,21,11,15,4,15,1.3911628,3.6409302,0,15,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,16,0,2,3,0,4,4,0,0,9,0
108,1,-99,-99,-99,-99,1,3,31,0,0,2,0,0,-99,1,-99,0,1,622,1,0,18500,30000,0,0,0,0,0,1,207,9,3,207,0,622,-99,7645.8335,91750,0,5,-99,0,750,12.2,0,13,5.4,3,1,0,0,4,1,4,4,4,0,0,0,3,1,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,13,2,5,5,0,11,10,2,0,10,2
109,1,-99,-99,-99,-99,2,3,31,0,0,2,0,0,-99,1,-99,0,1,375,1,0,5104,5104,0,0,0,0,0,1,375,3,1,375,0,375,-99,250,3000,0,1,-99,0,0,18,0,18,12,1,8,0,0,3,1,3,2,3,0,0,0,2,1,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,5,1,1,1,0,3,3,0,0,3,0
