cust_id,province,industry,scope
1647,24,151,8
1648,23,41,1150
1649,24,196,1151
1650,17,123,1152
1651,4,41,8
1652,10,32,1153
1653,13,99,1154
1654,0,102,1155
1655,5,182,8
1656,11,289,1156
1657,9,61,1157
1658,12,397,1158
1659,24,41,8
1660,10,132,8
1661,0,410,1159
1662,2,352,1160
1663,29,7,8
1664,5,41,8
1665,4,196,1161
1666,7,249,1162
1667,17,269,1163
1668,5,61,8
1669,4,19,998
1670,8,47,1164
1671,4,65,8
1672,0,109,1165
1673,13,108,1166
1674,0,130,1167
1675,8,48,1168
1676,4,1,1169
1677,3,59,1170
1678,26,89,1171
1679,2,12,1172
1680,0,364,1173
1681,8,129,1174
1682,4,411,1175
1683,0,138,1176
1684,4,43,8
1685,10,398,1177
1686,0,130,1178
1687,22,94,1179
1688,18,327,1180
1689,4,76,1181
1690,11,31,8
1691,17,14,1182
1692,8,27,328
1693,12,267,1183
1694,0,269,1184
1695,17,316,1185
1696,17,13,1186
1697,9,61,8
1698,17,59,8
1699,1,151,1187
1700,6,11,542
1701,11,41,8
1702,0,159,1188
1703,12,123,1189
1704,15,2,1190
1705,28,252,1191
1706,0,56,1192
1707,0,56,1193
1708,24,234,1194
1709,17,9,1195
1710,3,327,1196
1711,9,412,1197
1712,6,29,1198
1713,24,391,1199
1714,9,108,1200
1715,25,41,1201
1716,27,110,1202
1717,17,159,1203
1718,9,46,1204
1719,7,118,1205
1720,0,68,8
1721,22,333,1206
1722,19,223,1207
1723,30,110,8
1724,18,25,1208
1725,12,71,1209
1726,15,36,1210
1727,5,102,1211
1728,10,71,1212
1729,11,8,1213
1730,25,346,167
1731,0,130,1214
1732,0,413,1215
1733,0,68,8
1734,0,15,1216
1735,11,414,1217
1736,17,27,1218
1737,23,41,1219
1738,0,148,8
1739,7,110,8
1740,13,415,1220
1741,29,27,1221
1742,0,183,1222
1743,12,71,1223
1744,27,42,178
1745,24,122,1224
1746,0,416,1225
1747,0,85,1226
1748,6,417,1227
1749,5,12,8
1750,28,286,8
1751,20,125,8
1752,7,14,8
1753,4,24,8
1754,26,7,1228
1755,22,61,8
1756,11,5,1229
1757,11,386,8
1758,21,418,1230
1759,8,218,1231
1760,20,419,1232
1761,19,99,1233
1762,1,61,8
1763,11,31,8
1764,20,420,8
1765,10,8,1234
1766,8,421,1235
1767,5,13,8
1768,25,344,8
1769,1,110,8
1770,9,12,1236
1771,5,10,8
1772,4,151,1237
1773,24,261,1238
1774,21,24,8
1775,13,41,1239
1776,13,12,1240
1777,11,3,1241
1778,30,207,8
1779,5,217,8
1780,17,3,1242
1781,0,27,668
1782,11,28,1243
1783,8,52,1244
1784,25,201,8
1785,24,422,1245
1786,11,41,1246
1787,27,116,1247
1788,13,8,1248
1789,20,170,1249
1790,4,268,1250
1791,14,32,1251
1792,24,41,1252
1793,11,266,1253
1794,20,423,1254
1795,17,12,8
1796,10,110,8
1797,23,40,1255
1798,7,198,8
1799,25,424,1256
1800,7,198,1257
1801,29,425,8
1802,6,27,668
1803,11,12,8
1804,29,110,1258
1805,8,328,1259
1806,6,56,542
1807,13,222,8
1808,0,172,1260
1809,20,284,8
1810,4,41,1261
1811,0,5,8
1812,15,41,1262
1813,17,261,1263
1814,13,70,1264
1815,7,426,1265
1816,2,427,1266
1817,25,159,1267
1818,5,428,1268
1819,0,41,1269
1820,10,208,1270
1821,30,52,1271
1822,7,267,8
1823,0,59,1272
1824,11,108,1273
1825,0,73,1274
1826,2,41,1275
1827,14,16,1276
1828,14,40,1277
1829,1,429,1278
1830,8,72,1279
1831,4,70,1280
1832,17,14,1281
1833,13,27,328
1834,4,41,1282
1835,10,25,1283
1836,18,14,1284
1837,25,430,1285
1838,5,292,1286
1839,28,81,1287
1840,14,21,1288
1841,12,270,1289
1842,15,8,1290
1843,11,30,1291
1844,0,130,1292
1845,8,108,8
1846,14,33,8
1847,26,267,1293
1848,0,431,1294
1849,8,19,1295
1850,11,432,1296
1851,25,198,1297
1852,14,223,1298
1853,7,17,8
1854,24,41,1299
1855,5,70,8
1856,8,433,1300
1857,0,434,1301
1858,25,8,1302
1859,11,149,1303
1860,11,435,1304
1861,17,110,265
1862,1,267,1305
1863,10,5,8
1864,8,411,8
1865,8,61,1306
1866,27,139,1307
1867,11,116,8
1868,1,436,1308
1869,7,437,1309
1870,11,7,8
1871,14,41,1310
1872,17,205,8
1873,17,15,1311
1874,14,31,1312
1875,4,151,1313
1876,15,231,8
1877,17,110,178
1878,17,341,1314
1879,27,176,8
1880,7,43,8
1881,11,12,1315
1882,2,15,1316
1883,0,107,1317
1884,0,130,1318
1885,0,170,1319
1886,17,40,1320
1887,7,70,1321
1888,19,151,1322
1889,17,438,8
1890,30,269,1323
1891,0,439,1324
1892,13,80,8
1893,13,440,1325
1894,0,130,1326
1895,5,33,1327
1896,25,99,8
1897,8,270,1328
1898,13,12,1329
1899,0,441,8
1900,10,70,1330
1901,14,368,1331
1902,6,182,888
1903,14,442,1332
1904,1,43,1333
1905,19,27,1334
1906,8,129,1335
1907,25,443,8
1908,20,444,1336
1909,30,301,1337
1910,20,159,8
1911,17,445,1338
1912,8,129,1339
1913,9,12,1340
1914,11,111,1341
1915,10,105,1342
1916,2,341,8
1917,15,110,178
1918,13,50,8
1919,11,98,1343
1920,23,41,8
1921,4,187,1344
1922,4,217,8
1923,4,71,1345
1924,7,152,1346
1925,5,45,1347
1926,27,41,8
1927,20,24,8
1928,10,110,1348
1929,14,268,1349
1930,17,267,1350
1931,13,52,8
1932,14,110,8
1933,8,61,1351
1934,7,12,1352
1935,0,363,8
1936,7,41,1353
1937,25,446,1354
1938,4,116,294
1939,22,12,8
1940,0,9,8
1941,20,447,1355
1942,3,56,1356
1943,0,130,8
1944,6,19,8
1945,18,448,1357
1946,13,9,8
1947,12,34,1358
1948,4,21,1359
1949,4,449,1360
1950,10,12,1361
1951,7,31,1362
1952,5,12,1138
1953,0,24,1363
1954,9,201,8
1955,25,215,1364
1956,29,24,1365
1957,9,88,1366
1958,17,428,1367
1959,24,95,1368
1960,17,164,1369
1961,0,65,1370
1962,0,130,1371
1963,0,6,1372
1964,6,147,1373
1965,9,115,1374
1966,14,7,1375
1967,8,19,1376
1968,25,59,1377
1969,11,440,8
1970,23,450,8
1971,25,7,8
1972,26,129,1378
1973,11,25,8
1974,0,279,1379
1975,18,127,1380
1976,12,213,1381
1977,24,70,1382
1978,17,43,1383
1979,17,162,8
1980,0,451,1384
1981,8,217,1385
1982,17,193,1386
1983,2,40,8
1984,10,36,1387
1985,5,45,1388
1986,0,441,1389
1987,0,452,8
1988,8,108,253
1989,17,89,1390
1990,20,453,1391
1991,0,41,1392
1992,3,94,1393
1993,17,56,1394
1994,28,189,1395
1995,5,21,1396
1996,14,103,1397
1997,12,27,8
1998,0,176,1398
1999,20,8,1399
2000,13,45,8
2001,20,454,1400
2002,10,239,8
2003,8,70,1401
2004,7,27,8
2005,24,110,178
2006,6,52,8
2007,25,19,213
2008,14,36,1402
2009,14,455,1403
2010,25,61,1404
2011,7,25,8
2012,1,419,1405
2013,9,7,8
2014,22,62,1406
2015,0,43,1407
2016,24,311,1408
2017,12,110,1409
2018,5,65,1410
2019,0,456,1411
2020,20,220,1412
2021,24,122,1413
2022,4,201,8
2023,24,252,8
2024,14,41,1414
2025,0,2,1415
2026,8,318,1416
2027,0,457,1417
2028,6,41,1418
2029,10,99,1419
2030,3,8,8
2031,19,110,1420
2032,4,304,1421
2033,20,458,1422
2034,8,16,1423
2035,12,108,8
2036,0,459,1424
2037,5,110,8
2038,13,178,15
2039,0,397,1425
2040,24,132,1426
2041,4,233,1427
2042,13,14,1428
2043,11,303,1429
2044,5,131,8
2045,20,460,1430
2046,0,46,1138
2047,12,149,1431
2048,0,39,1432
2049,14,61,1433
2050,18,230,1434
2051,11,52,8
2052,17,461,1435
2053,0,56,1436
2054,5,41,1437
2055,4,189,1438
2056,14,92,1439
2057,0,42,178
2058,4,94,1440
2059,0,9,1441
2060,21,31,1442
2061,20,369,1443
2062,18,61,1444
2063,2,462,1445
2064,24,29,1446
2065,0,61,1447
2066,20,463,8
2067,1,2,1448
2068,18,464,1449
2069,3,110,1450
2070,10,8,1451
2071,7,421,8
2072,10,348,1452
2073,25,173,1453
2074,14,332,8
2075,28,151,1454
2076,0,94,1455
2077,10,11,1456
2078,7,46,1457
2079,0,31,1458
2080,17,8,1459
2081,20,65,1460
2082,24,12,8
2083,8,344,1461
2084,7,457,8
2085,10,61,1462
2086,10,13,1463
2087,14,110,124
2088,1,14,1464
2089,0,42,178
2090,0,3,1465
2091,25,465,1466
2092,11,5,1467
2093,19,44,1468
2094,0,466,1469
2095,29,110,1470
2096,24,59,1471
2097,5,12,1472
2098,15,41,1473
2099,10,113,8
2100,17,467,1474
2101,5,108,8
2102,8,318,642
2103,1,152,1475
2104,4,468,1476
2105,24,94,1477
2106,24,27,328
2107,7,110,178
2108,0,99,1478
2109,28,14,1479
2110,9,287,1480
2111,9,61,1481
2112,29,181,1482
2113,26,41,1483
2114,24,213,8
2115,0,441,1484
2116,1,8,1485
2117,0,130,8
2118,24,52,1486
2119,1,122,1487
2120,9,469,1488
2121,4,52,1489
2122,11,322,1490
2123,24,105,8
2124,0,52,1491
2125,11,41,1492
2126,6,28,1493
2127,1,34,1494
2128,0,470,1495
2129,17,471,1496
2130,24,29,1497
2131,3,11,1498
2132,15,268,1499
2133,8,41,8
2134,24,388,1500
2135,17,159,1501
2136,11,453,8
2137,2,89,1502
2138,0,70,1503
2139,9,102,8
2140,9,65,68
2141,28,178,8
2142,24,43,1504
2143,0,24,8
2144,0,89,1505
2145,1,1,1506
2146,13,17,1507
2147,24,87,8
2148,4,61,8
2149,8,110,1508
2150,8,267,1509
2151,0,272,1510
2152,0,46,199
2153,5,31,8
2154,20,42,1511
2155,7,110,8
2156,11,66,8
2157,20,472,1512
2158,13,78,8
2159,4,60,1513
2160,13,70,1514
2161,0,61,1515
2162,21,473,1516
2163,12,129,8
2164,9,12,1517
2165,15,474,1518
2166,18,94,1519
2167,0,56,8
2168,1,181,1520
2169,0,74,1521
2170,18,475,1522
2171,24,345,1523
2172,13,32,8
2173,6,99,1524
2174,4,257,1525
2175,1,207,1526
2176,8,56,8
2177,14,7,1527
2178,22,52,8
2179,0,56,8
2180,10,56,1528
2181,25,125,1529
2182,0,46,1530
2183,0,31,1531
2184,17,269,8
2185,19,199,1532
2186,5,40,1533
2187,0,5,1534
2188,10,15,1535
2189,25,9,1536
2190,0,256,8
2191,18,121,8
2192,0,254,1537
2193,4,123,1538
2194,13,57,1539
2195,13,74,8
2196,1,41,1540
2197,4,235,1541
2198,13,476,1542
2199,7,247,1543
2200,17,259,1544
2201,0,110,1545
2202,8,233,1546
2203,0,84,8
2204,4,186,8
2205,30,445,8
2206,6,70,1547
2207,17,41,8
2208,8,8,1548
2209,14,27,1549
2210,11,52,1550
2211,15,31,1551
2212,31,61,8
2213,17,208,1552
2214,8,24,1553
2215,23,192,1554
2216,0,3,1555
2217,26,45,1556
2218,15,110,178
2219,24,122,1557
2220,14,44,1558
2221,8,344,8
2222,1,61,1559
2223,9,107,1560
2224,8,412,1561
2225,6,61,1562
2226,17,27,1563
2227,21,110,1564
2228,15,2,8
2229,20,136,8
2230,0,59,1565
2231,17,81,1566
2232,8,301,1567
2233,17,259,1568
2234,25,477,1569
2235,17,94,1570
2236,20,46,1571
2237,4,81,1572
2238,5,61,1573
2239,10,3,8
2240,13,27,8
2241,11,52,8
2242,2,94,8
2243,5,26,1574
2244,25,123,8
2245,1,217,1575
2246,24,74,1576
2247,0,350,1577
2248,0,31,1578
2249,26,108,1579
2250,15,7,1580
2251,0,14,1581
2252,17,31,1582
2253,17,217,1583
2254,0,478,1584
2255,8,29,1585
2256,11,73,8
2257,17,190,1586
2258,15,61,1587
2259,9,8,1588
2260,6,7,1589
2261,0,479,1590
2262,5,1,8
2263,8,480,1591
2264,7,56,1592
2265,10,287,8
2266,8,81,1593
2267,10,43,8
2268,0,7,1594
2269,24,113,8
2270,12,108,1595
2271,14,399,1596
2272,8,7,1597
2273,12,196,8
2274,0,61,1598
2275,28,43,8
2276,1,28,1599
2277,8,481,1600
2278,11,31,588
2279,1,9,1601
2280,0,41,1602
2281,0,342,1603
2282,9,1,1604
2283,0,56,1605
2284,8,56,1606
2285,17,44,8
2286,24,13,1607
2287,11,8,8
2288,5,325,1608
2289,4,19,1609
2290,0,208,1610
2291,10,453,1611
2292,0,176,1612
2293,8,31,56
2294,4,66,1613
2295,4,7,1614
2296,11,482,1615
2297,25,483,8
2298,30,29,1616
2299,7,76,1617
2300,24,29,1618
2301,17,484,8
2302,1,96,1619
2303,14,116,1620
2304,17,41,1621
2305,25,61,1622
2306,5,19,1623
2307,11,292,1624
2308,13,12,8
2309,6,213,8
2310,25,397,8
2311,17,43,1625
2312,7,94,8
2313,1,25,1626
2314,5,61,1627
2315,0,107,8
2316,0,247,1628
2317,0,43,1629
2318,0,105,1630
2319,25,140,8
2320,17,253,1631
2321,7,149,1632
2322,8,118,1633
2323,13,61,1634
2324,0,365,8
2325,13,181,1635
2326,20,159,1636
2327,4,485,1637
2328,13,14,1638
2329,6,120,1639
2330,18,5,8
2331,17,349,1640
2332,1,56,1641
2333,20,187,1642
2334,20,21,8
2335,0,98,1643
2336,17,114,8
2337,10,7,8
2338,0,105,8
2339,5,50,1644
2340,9,17,8
2341,31,15,8
2342,4,50,1645
2343,3,27,1646
2344,14,110,1647
2345,1,267,1648
2346,24,70,1649
2347,8,486,1650
2348,8,116,1651
2349,2,487,1652
2350,17,27,328
2351,12,110,8
2352,12,72,1653
2353,18,164,8
2354,17,2,1654
2355,0,125,1655
2356,9,56,1656
2357,7,27,8
2358,21,43,1657
2359,21,168,1658
2360,9,74,1659
2361,23,286,1660
2362,0,386,1661
2363,9,7,1662
2364,6,226,1663
2365,23,173,1664
2366,15,201,1665
2367,18,30,8
2368,2,488,1666
2369,12,17,1667
2370,6,110,1668
2371,8,280,1669
2372,17,165,8
2373,8,31,1633
2374,14,20,1670
2375,11,31,1671
2376,0,211,8
2377,17,230,1672
2378,8,59,8
2379,8,17,1202
2380,8,43,1673
2381,17,7,1674
2382,0,14,1675
2383,17,108,1676
2384,10,76,1677
2385,0,14,1678
2386,0,46,587
2387,25,223,1679
2388,6,151,1680
2389,15,41,1681
2390,0,14,1682
2391,16,105,8
2392,17,3,1683
2393,24,25,1684
2394,20,136,1685
2395,0,224,1686
2396,25,77,1687
2397,17,25,1688
2398,4,92,1689
2399,25,178,356
2400,11,211,1690
2401,7,8,1691
2402,11,31,1692
2403,0,489,8
2404,1,427,1693
2405,8,27,1694
2406,11,110,1695
2407,15,490,1696
2408,8,188,1697
2409,25,491,8
2410,6,70,1698
2411,14,15,1699
2412,14,181,1700
2413,8,492,1701
2414,3,59,8
2415,10,99,1702
2416,27,107,1703
2417,7,17,8
2418,14,57,1704
2419,8,110,1705
2420,14,99,1706
2421,11,102,1707
2422,10,110,1708
2423,14,493,8
2424,13,123,1709
2425,19,60,1710
2426,8,56,8
2427,7,10,1711
2428,11,98,1712
2429,9,66,1713
2430,19,76,8
2431,4,196,8
2432,4,14,328
2433,9,269,8
2434,8,27,8
2435,0,441,1714
2436,7,41,1715
2437,8,19,725
2438,6,267,8
2439,14,12,1361
2440,24,41,1716
2441,11,32,1717
2442,4,196,8
2443,20,168,1718
2444,1,113,1719
2445,0,494,1720
2446,11,108,8
2447,28,70,8
2448,11,142,8
2449,13,341,1721
2450,24,8,8
2451,17,15,1722
2452,18,239,8
2453,9,122,1723
2454,4,61,1724
2455,10,486,8
2456,4,261,1725
2457,13,9,1726
2458,4,41,8
2459,5,89,8
2460,11,142,178
2461,8,19,1727
2462,29,223,8
2463,7,280,8
2464,0,170,8
2465,21,495,1728
2466,25,9,8
2467,5,66,1729
2468,17,9,1730
2469,11,41,8
2470,23,178,265
2471,0,42,8
2472,4,41,1731
2473,11,99,1732
2474,8,12,1733
2475,6,26,1734
2476,0,56,8
2477,24,41,1735
2478,5,48,1736
2479,3,43,1737
2480,0,6,1738
2481,10,129,8
2482,15,41,1739
2483,0,390,1740
2484,0,84,1741
2485,9,17,1742
2486,1,7,8
2487,0,238,1743
2488,10,412,1744
2489,20,153,1745
2490,26,496,8
2491,14,453,1746
2492,4,81,1747
2493,0,2,1748
2494,0,41,1749
2495,28,401,1750
2496,3,108,1751
2497,25,246,1752
2498,10,31,1753
2499,13,328,1754
2500,17,259,1755
2501,0,88,8
2502,11,50,1756
2503,8,98,1757
2504,0,497,1758
2505,2,33,1759
2506,23,498,1760
2507,17,449,1761
2508,17,13,1762
2509,24,499,1763
2510,24,41,1764
2511,15,46,1765
2512,10,111,1766
2513,7,17,8
2514,11,27,328
2515,13,31,1767
2516,7,17,15
2517,0,2,1768
2518,27,293,1769
2519,24,238,8
2520,11,486,1770
2521,14,24,8
2522,7,13,8
2523,0,46,1771
2524,0,152,1772
2525,8,414,8
2526,0,70,8
2527,0,114,1773
2528,4,81,1774
2529,0,9,1775
2530,11,15,8
2531,8,8,1776
2532,29,12,1777
2533,30,12,1778
2534,17,500,1779
2535,10,50,8
2536,2,31,1780
2537,13,217,1781
2538,0,320,1782
2539,11,116,1783
2540,28,70,1784
2541,17,356,1785
2542,15,501,1786
2543,0,224,1787
2544,6,110,1788
2545,12,98,1789
2546,0,80,1790
2547,0,68,8
2548,9,122,8
2549,7,453,1791
2550,11,77,1792
2551,1,130,233
2552,25,59,1793
2553,25,230,1794
2554,25,111,1795
2555,2,53,1796
2556,11,76,1797
2557,11,28,1798
2558,0,131,8
2559,16,110,8
2560,4,325,8
2561,10,108,8
2562,17,207,8
2563,17,12,1138
2564,22,41,1799
2565,0,419,1800
2566,25,357,8
2567,15,327,1801
2568,13,180,1802
2569,14,9,1803
2570,28,382,1804
2571,17,17,15
2572,9,502,8
2573,2,503,8
2574,2,110,8
2575,20,107,1805
2576,0,3,8
2577,25,14,8
2578,8,180,1806
2579,0,7,1807
2580,8,27,8
2581,1,73,1808
2582,17,304,1809
2583,28,103,8
2584,4,86,1810
2585,11,322,1811
2586,24,164,8
2587,14,123,1812
2588,0,7,1813
2589,4,217,1814
2590,1,7,1815
2591,14,118,1816
2592,13,196,1817
2593,8,56,1818
2594,2,48,1819
2595,0,130,1820
2596,4,257,1821
2597,0,387,1822
2598,8,77,1823
2599,0,130,8
2600,25,173,1824
2601,14,7,8
2602,11,11,1825
2603,25,261,1826
2604,17,6,1827
2605,8,27,905
2606,15,140,1828
2607,14,72,1829
2608,6,122,8
2609,3,17,1830
2610,12,10,1831
2611,14,43,1832
2612,1,486,1833
2613,4,504,1834
2614,1,160,1835
2615,7,80,8
2616,13,98,1836
2617,4,41,8
2618,24,15,1837
2619,5,505,1838
2620,11,41,8
2621,12,70,1839
2622,9,267,1840
2623,20,444,1841
2624,0,506,1842
2625,18,152,1843
2626,2,99,1844
2627,18,214,8
2628,6,110,178
2629,0,390,1845
2630,17,53,1846
2631,1,65,1847
2632,29,106,1848
2633,8,486,1849
2634,23,76,1850
2635,15,286,8
2636,0,56,1851
2637,7,27,8
2638,17,163,8
2639,9,507,1852
2640,15,110,178
2641,2,57,1853
2642,4,41,1854
2643,20,38,1855
2644,0,56,1856
2645,17,11,1857
2646,4,43,8
2647,12,110,178
2648,5,66,1858
2649,22,25,1859
2650,14,486,1860
2651,11,56,8
2652,8,508,8
2653,14,28,1861
2654,17,416,1862
2655,15,59,1863
2656,9,46,8
2657,0,130,1864
2658,28,9,8
2659,24,274,1865
2660,17,14,1866
2661,3,33,8
2662,0,364,1867
2663,2,215,1868
2664,0,27,1869
2665,6,37,587
2666,17,116,1870
2667,9,217,8
2668,13,131,8
2669,27,364,1871
2670,9,304,8
2671,24,11,1872
2672,11,12,1873
2673,0,48,1874
2674,13,37,1875
2675,25,134,1876
2676,14,493,1877
2677,15,2,1878
2678,8,123,1879
2679,10,509,1880
2680,1,141,1881
2681,18,510,8
2682,23,294,1882
2683,13,110,8
2684,11,159,1883
2685,2,352,1884
2686,8,19,1885
2687,17,110,8
2688,20,270,1886
2689,11,99,8
2690,5,1,1887
2691,3,60,1888
2692,0,367,1889
2693,13,511,1890
2694,0,65,8
2695,8,43,8
2696,13,172,1891
2697,9,512,1892
2698,5,22,1893
2699,17,151,1894
2700,11,61,8
2701,2,8,8
2702,0,7,1895
2703,7,19,1896
2704,18,444,8
2705,5,11,8
2706,11,110,8
2707,0,159,1897
2708,6,78,8
2709,14,108,1898
2710,13,8,1899
2711,8,41,1900
2712,10,116,1901
2713,11,12,1902
2714,2,91,8
2715,9,301,1903
2716,20,46,8
2717,12,110,8
2718,11,461,8
2719,17,261,8
2720,17,12,8
2721,10,31,1904
2722,0,43,1905
2723,5,12,8
2724,13,70,1906
2725,0,110,178
2726,7,5,8
2727,2,13,1907
2728,0,52,8
2729,22,412,1908
2730,14,43,8
2731,0,68,1909
2732,0,56,1910
2733,2,25,1276
2734,13,198,1911
2735,27,121,1912
2736,11,267,1913
2737,11,327,1914
2738,10,108,1915
2739,11,207,1916
2740,17,25,1917
2741,0,439,1918
2742,0,65,1919
2743,29,89,1011
2744,11,99,1920
2745,4,17,1921
2746,11,382,8
2747,14,44,1922
2748,4,99,8
2749,9,70,1923
2750,30,98,1924
2751,14,61,8
2752,11,8,1925
2753,13,412,1926
2754,11,50,1927
2755,0,159,1928
2756,8,14,1929
2757,21,44,1930
2758,0,109,1931
2759,0,513,1932
2760,17,108,1933
2761,0,15,1934
2762,7,59,8
2763,17,514,1935
2764,15,13,8
2765,28,208,1936
2766,5,131,1937
2767,11,27,8
2768,8,110,1938
2769,0,14,1939
2770,25,515,1940
2771,17,56,1941
2772,20,224,1942
2773,28,382,1943
2774,7,61,8
2775,12,99,1944
2776,10,196,401
2777,8,3,1945
2778,14,110,1946
2779,25,22,1947
2780,25,24,8
2781,12,31,1948
2782,1,25,1949
2783,24,7,1950
2784,8,27,8
2785,9,65,8
2786,1,61,1951
2787,24,287,1952
2788,23,516,1953
2789,11,132,1954
2790,25,12,1955
2791,0,517,1956
2792,1,66,1957
2793,14,41,8
2794,9,252,1958
2795,22,11,8
2796,17,2,8
2797,0,6,1959
2798,22,40,8
2799,27,45,1960
2800,4,125,1961
2801,1,26,8
2802,22,56,1962
2803,14,26,1963
2804,28,151,1964
2805,15,2,8
2806,4,274,1965
2807,25,113,1966
2808,11,28,1967
2809,10,17,15
2810,13,110,8
2811,5,50,1968
2812,20,2,8
2813,10,7,1969
2814,7,56,8
2815,15,46,1970
2816,0,271,8
2817,9,7,1971
2818,17,261,1972
2819,4,274,1973
2820,2,52,1974
2821,23,415,1975
2822,3,110,1976
2823,2,11,1977
2824,20,255,8
2825,25,41,1978
2826,10,297,1979
2827,22,27,8
2828,17,449,1980
2829,8,48,1981
2830,22,429,8
2831,22,393,1982
2832,9,24,8
2833,8,508,8
2834,13,8,1983
2835,3,41,1984
2836,14,7,1985
2837,7,45,8
2838,25,19,1623
2839,8,7,1986
2840,25,388,1987
2841,1,116,1988
2842,4,61,1989
2843,0,96,1990
2844,14,71,8
2845,14,10,1991
2846,13,110,8
2847,19,60,1992
2848,0,168,1993
2849,28,103,1994
2850,11,123,1995
2851,14,17,178
2852,11,60,1996
2853,6,122,8
2854,24,351,1997
2855,13,223,1998
2856,0,11,1999
2857,23,381,2000
2858,25,439,2001
2859,0,269,2002
2860,0,444,8
2861,9,297,8
2862,6,24,2003
2863,18,110,2004
2864,24,27,483
2865,7,164,8
2866,19,61,2005
2867,4,27,2006
2868,14,110,8
2869,17,167,2007
2870,6,8,2008
2871,8,257,2009
2872,8,27,8
2873,29,518,8
2874,14,9,588
2875,8,114,2010
2876,1,62,2011
2877,5,65,2012
2878,0,329,2013
2879,12,519,2014
2880,25,66,8
2881,10,41,8
2882,0,520,2015
2883,19,29,2016
2884,12,252,2017
2885,12,116,2018
2886,0,521,8
2887,18,102,2019
2888,6,116,2020
2889,18,465,2021
2890,28,50,8
2891,24,170,2022
2892,8,252,8
2893,25,59,2023
2894,7,17,8
2895,7,267,2024
2896,17,114,2025
2897,20,326,2026
2898,12,90,8
2899,0,103,2027
2900,6,15,2028
2901,11,251,8
2902,0,397,2029
2903,0,41,8
2904,17,12,2030
2905,17,123,2031
2906,28,208,2032
2907,2,257,2033
2908,17,44,2034
2909,4,78,2035
2910,16,381,1492
2911,19,342,2036
2912,9,429,8
2913,29,70,8
2914,4,8,2037
2915,20,329,2038
2916,29,61,8
2917,20,522,2039
2918,24,94,8
2919,23,267,2040
2920,0,14,2041
2921,9,164,2042
2922,15,116,2043
2923,12,142,8
2924,11,251,2044
2925,14,217,2045
2926,0,102,2046
2927,1,269,2047
2928,8,74,2048
2929,11,342,2049
2930,23,125,8
2931,3,12,8
2932,12,108,8
2933,9,328,2050
2934,17,238,2051
2935,4,31,8
2936,7,27,483
2937,15,66,2052
2938,22,110,8
2939,15,2,2053
2940,10,56,8
2941,8,7,2054
2942,24,102,8
2943,11,146,2055
2944,0,27,8
2945,8,24,2056
2946,14,66,2057
2947,4,7,2058
2948,17,222,2059
2949,9,267,2060
2950,7,70,8
2951,24,162,8
2952,0,8,2061
2953,22,61,8
2954,0,56,8
2955,8,88,2062
2956,9,62,2063
2957,15,70,2064
2958,4,74,2065
2959,1,261,2066
2960,25,20,2067
2961,7,95,2068
2962,14,41,8
2963,5,257,8
2964,20,229,8
2965,13,27,8
2966,14,523,2069
2967,1,25,2070
2968,22,61,2071
2969,20,136,2072
2970,20,220,2073
2971,8,238,8
2972,23,252,2074
2973,26,24,8
2974,9,11,2075
2975,10,52,8
2976,30,41,2076
2977,25,41,8
2978,6,26,2077
2979,17,12,587
2980,26,56,8
2981,17,524,2078
2982,17,65,2079
2983,0,167,2080
2984,0,99,2081
2985,17,12,2082
2986,24,142,2083
2987,0,52,2084
2988,0,208,2085
2989,13,190,2086
2990,30,80,8
2991,7,123,8
2992,4,41,8
2993,17,462,2087
2994,19,60,2088
2995,13,388,2089
2996,2,45,2090
2997,7,36,8
2998,5,414,2091
2999,22,41,2092
3000,21,388,2093
3001,1,70,2094
3002,17,13,2095
3003,25,66,245
3004,25,59,8
3005,3,525,2096
3006,8,377,2097
3007,26,320,8
3008,10,173,2098
3009,6,230,2099
3010,8,368,2100
3011,0,102,2101
3012,17,27,8
3013,4,108,2102
3014,16,76,2103
3015,8,59,8
3016,12,94,2104
3017,25,31,1138
3018,2,110,1135
3019,13,217,2105
3020,15,2,2106
3021,12,110,8
3022,0,46,2107
3023,9,113,2108
3024,5,526,2109
3025,17,527,2110
3026,19,467,8
3027,0,17,2111
3028,25,29,2112
3029,4,14,2113
3030,0,109,2114
3031,4,61,2115
3032,4,41,2116
3033,0,250,8
3034,4,57,2117
3035,20,66,730
3036,6,17,2118
3037,2,12,8
3038,5,116,2119
3039,9,7,8
3040,6,116,2120
3041,7,24,2121
3042,0,118,2122
3043,24,50,2123
3044,4,59,2124
3045,13,71,2125
3046,8,528,2126
3047,1,31,8
3048,1,201,2127
3049,7,33,8
3050,4,120,2128
3051,9,261,8
3052,0,176,2129
3053,22,102,8
3054,24,142,2130
3055,25,395,8
3056,8,19,2131
3057,1,61,8
3058,14,217,2132
3059,7,529,8
3060,17,110,8
3061,4,530,2133
3062,8,50,8
3063,14,366,178
3064,18,112,2134
3065,8,66,8
3066,11,19,8
3067,4,27,2135
3068,7,504,2136
3069,0,110,178
3070,25,111,2137
3071,10,12,588
3072,11,27,2138
3073,9,317,2139
3074,9,31,2140
3075,24,8,2141
3076,17,123,2142
3077,0,130,2143
3078,0,2,8
3079,0,531,2144
3080,22,236,2145
3081,2,532,2146
3082,7,102,2147
3083,0,56,8
3084,4,428,8
3085,11,12,2148
3086,0,77,2149
3087,20,270,2150
