cust_id,loan2_1,loan2_2,loan2_3,loan2_4,loan2_5
974,9,18,423535,277729,295751
975,9,13,153000,120913,118221
976,4,9,107339,2393,1197
977,8,18,396100,65796,93713
978,5,6,139000,33568,35936
979,2,4,25000,18406,12809
980,2,2,50000,19615,12366
981,11,18,498000,305638,263813
982,7,25,322500,286077,286857
983,5,6,123600,51748,62858
984,3,3,107001,108721,124331
985,5,5,63800,3599,13023
986,6,6,97700,64743,67421
987,4,17,33000,19098,3946
988,9,16,244008,163156,148092
989,7,9,91000,6230,11784
990,2,3,37432,9529,2552
991,8,11,241000,75474,76865
992,1,3,111000,43348,25081
993,11,21,416983,239495,188042
994,7,11,342300,177350,121847
995,1,1,10000,0,0
996,1,1,0,470,2137
997,1,2,14000,2046,4700
998,2,15,70000,850,104074
1000,2,3,14000,0,57224
1001,7,22,355800,214806,171444
1002,4,4,40000,23616,16480
1003,8,10,162500,9649,43729
1004,4,5,59000,11500,13483
1005,3,15,572204,286949,288498
1006,2,24,18000,221,879
1007,2,15,110710,19033,18349
1008,8,12,367942,311282,249121
1009,5,8,86800,8581,10103
1011,2,13,69360,68820,34108
1012,6,8,168000,143088,54766
1013,4,15,79000,68505,44485
1014,5,5,27500,0,0
1017,7,9,98000,136514,99918
1018,2,2,20000,105,1308
1019,4,4,45000,23054,16035
1020,6,12,277537,103638,148928
1021,4,7,76000,43462,41200
1022,7,13,232760,102612,118001
1023,3,14,91500,42411,77155
1025,1,1,5000,0,0
1026,1,1,8000,0,0
1027,3,6,139448,80263,91050
1028,8,36,264500,124860,80990
1029,7,20,143000,53194,40434
1030,8,16,250646,41387,32510
1031,5,17,120700,111774,114927
1032,3,5,19000,13114,15656
1033,2,4,81674,69990,69115
1034,13,36,387000,175334,215702
1035,8,10,315800,50331,46420
1036,6,8,49000,44046,37989
1037,2,3,108000,25708,26673
1038,5,5,59000,22839,30612
1039,2,5,12000,6968,10160
1040,1,2,30000,0,0
1041,4,30,20000,0,1712
1042,11,22,452300,348757,332786
1043,5,8,154000,88420,84730
1044,13,23,508495,234792,291653
1045,8,27,136000,97675,84718
1046,1,1,20000,13305,17177
1047,3,7,107442,19050,10476
1048,1,2,5000,0,229
1049,6,15,92392,57715,45123
1050,3,7,185000,20496,6320
1052,4,4,46000,22323,24270
1053,7,9,136000,45959,50490
1054,2,4,22000,0,1673
1055,5,6,126000,13493,48882
1056,1,1,9000,0,0
1057,3,13,22000,8443,4513
1058,9,11,281400,211228,183681
1059,10,15,339000,193377,151177
1060,7,9,206500,584,743
1061,1,2,10000,0,5613
1062,1,1,15000,3180,4862
1063,11,30,422154,139024,165353
1065,1,3,10000,9995,8693
1066,3,4,62000,39985,40152
1067,1,2,24000,3574,4626
1068,12,16,267733,181369,126588
1069,8,9,79510,77536,73650
1070,9,21,289500,225277,232745
1071,7,7,82161,79628,78705
1073,5,9,275471,108449,86944
1074,7,20,266900,128705,114756
1075,1,1,6000,4954,2876
1076,8,15,106681,36709,44932
1077,8,13,215000,112378,115235
1078,1,4,10000,8800,4949
1079,2,2,24000,0,0
1081,5,16,84900,25797,33589
1082,1,1,5000,0,0
1083,6,19,117000,51628,48799
1084,8,9,258000,76341,46252
1086,2,4,101000,53523,37303
1087,10,18,581133,229102,228612
1088,4,4,137000,246,73955
1089,3,3,60000,7351,14735
1090,5,16,114000,67793,69532
1091,4,4,86000,24891,29963
1092,4,4,79720,37485,41295
1093,11,28,248000,191674,193883
1094,7,11,227800,53783,127113
1095,2,14,178000,88268,63096
1096,1,1,3000,2972,2973
1097,8,22,120208,76049,77644
1098,9,23,151920,108514,103439
1099,10,19,269000,25302,45876
1100,3,3,34542,4262,4225
1101,6,13,80300,70338,63403
1102,6,19,197556,144579,97298
1103,5,14,125000,77710,93847
1104,4,9,519001,251612,211875
1105,5,19,166387,132488,136574
1106,4,13,240000,4938,5649
1107,10,17,212800,197178,191487
1108,6,19,295000,109510,135027
1109,8,26,363243,102124,141693
1110,2,5,90300,64970,50787
1111,10,19,401989,242337,280093
1112,8,14,620000,341710,371851
1113,2,3,79000,18454,19681
1114,3,5,207037,163784,167446
1115,8,10,129200,110062,77149
1116,9,21,217161,225945,176355
1117,4,9,203000,116152,144406
1118,6,7,189921,122906,121715
1119,4,16,127000,6270,12451
1120,4,7,143000,49000,171604
1121,3,11,30000,6702,13450
1122,4,5,157000,137828,106434
1123,2,12,470000,179850,30144
1124,3,14,96000,34410,31274
1125,5,9,280000,144512,123617
1126,13,17,382000,184257,175403
1127,11,13,476017,461262,464507
1128,3,3,94000,30,30
1129,4,17,148390,147057,159650
1130,12,34,143500,128929,121511
1131,3,7,27000,15634,18329
1132,9,11,258000,297818,221649
1133,1,1,4000,0,0
1134,7,18,505471,201553,239519
1135,10,11,388500,239660,235176
1136,1,2,31000,31087,31619
1137,4,8,74000,33713,30645
1138,5,9,133000,105129,77443
1139,7,24,277000,93127,180006
1140,4,14,135000,21746,6981
1141,3,7,79000,40915,37825
1143,3,4,31000,13139,30411
1144,2,2,29000,0,1945
1145,8,31,384000,232223,240665
1146,10,24,319000,269175,257306
1147,5,16,138601,126936,105093
1148,3,5,45500,114273,32816
1149,2,12,55000,0,17
1150,1,3,84000,3143,13823
1151,1,2,16000,8986,41922
1152,2,14,170000,27987,9571
1153,6,11,434766,177661,190362
1154,5,10,195384,28820,31226
1155,2,3,53000,50000,73749
1156,4,16,96000,87332,75303
1157,5,10,151331,107120,100500
1158,9,22,245538,92351,96283
1159,7,15,699157,353649,347066
1161,9,11,607681,198603,177913
1162,7,10,404200,260601,266486
1163,5,8,214200,149866,111338
1164,3,4,53000,9628,19434
1165,5,7,189857,78338,18615
1166,8,17,508000,55920,82774
1167,5,22,385000,202870,229393
1168,8,13,296554,243194,235187
1169,1,1,3000,1786,1786
1170,10,22,628352,403884,368155
1171,2,2,483314,4895,8096
1172,5,7,147500,118935,95431
1173,6,21,234611,121855,126825
1174,7,25,642058,171399,163843
1175,7,26,308000,162780,150440
1176,7,13,181468,51271,62949
1177,3,4,36000,35106,33243
1178,2,2,47000,4093,5347
1179,4,13,24000,6314,10239
1180,4,14,62000,31123,17695
1181,6,9,133001,38480,87887
1182,2,5,150000,2641,13947
1185,13,22,740300,450642,478514
1186,8,24,276500,105239,98674
1187,3,3,45000,1298,3290
1188,13,35,806448,61181,19919
1189,3,6,259483,288918,221040
1190,8,12,275501,159059,149527
1191,1,1,6000,0,0
1192,2,2,19000,4998,1666
1193,4,6,30000,22272,17660
1194,7,18,116000,163272,194326
1195,3,13,82200,28991,33463
1196,1,1,10000,0,0
1198,2,2,50000,49800,56918
1199,4,6,292000,9991,10008
1200,3,3,77000,26735,19763
1201,5,8,99623,55108,47293
1202,8,18,145000,107779,65199
1203,6,19,100000,29993,39305
1204,3,4,54500,31120,35661
1205,2,2,60000,1251,1346
1206,5,17,502775,103803,150781
1207,2,3,25000,23352,19387
1208,2,12,40000,0,0
1209,5,6,110000,7793,9927
1210,11,18,262700,127766,141169
1211,8,21,177513,193160,220322
1212,7,22,675000,22288,103077
1213,3,4,77500,13427,9270
1214,4,8,77000,300,10093
1215,7,11,110600,95078,91429
1216,4,10,45000,8699,18568
1217,3,4,62500,14265,38158
1218,3,6,214439,98461,94286
1220,3,4,57000,28900,27536
1221,2,3,19000,0,222
1222,1,2,13000,0,0
1223,5,30,322000,174146,194118
1224,3,39,101500,0,0
1225,15,30,352301,116620,42272
1226,7,19,108000,95339,98797
1227,4,7,229017,97768,108023
1228,5,18,101333,51727,47593
1229,7,25,167327,73258,66807
1230,5,6,396000,307938,348286
1231,3,4,250549,152802,183249
1232,2,3,35000,19914,23006
1233,7,21,274937,113925,142891
1234,5,6,167000,150222,146092
1235,1,3,30000,0,24658
1236,9,10,232000,203502,189404
1237,1,2,30000,29280,25999
1238,6,11,265000,109764,49321
1239,1,11,8000,7268,6158
1240,5,18,42000,26785,26196
1241,3,16,120000,50813,40213
1242,1,2,20000,9999,7787
1243,1,1,5000,0,0
1244,11,34,152000,112484,113740
1245,4,4,24001,0,0
1246,6,13,474917,95128,91750
1247,3,29,208000,78613,69991
1248,7,9,199889,62755,57998
1249,2,12,8000,4950,825
1250,3,5,259850,201766,125392
1251,2,12,10000,7080,3658
1252,6,12,115718,39340,15193
1253,11,26,176100,84347,88656
1254,2,5,15000,10949,13475
1255,3,5,46000,0,0
1256,4,15,26000,22852,22890
1258,3,3,198000,120677,141990
1259,3,4,47000,2369,4763
1260,4,21,102000,927,6103
1261,3,15,51795,44456,29332
1262,3,16,244695,6520,2265
1263,3,8,227000,4259,75900
1264,13,19,264264,210744,199282
1265,2,4,30000,1818,16297
1266,4,6,56000,50470,49657
1267,4,9,365000,242730,239717
1268,7,10,273600,225871,171107
1269,5,6,149511,138404,153675
1270,8,20,207800,221501,215073
1271,7,13,156600,60637,82284
1272,5,15,152000,77800,90491
1273,6,7,38000,30443,30136
1274,10,25,417000,243313,234789
1275,3,15,22000,9474,9629
1276,9,13,272500,98542,136917
1277,5,9,284000,0,190092
1278,7,12,302000,154312,234133
1279,3,3,36000,31467,18059
1280,3,3,79000,9105,10719
1281,8,34,1398211,263866,249885
1282,8,27,437917,227463,342953
1283,4,5,144185,169319,135667
1284,4,19,111000,104615,101254
1285,6,20,73200,4361,8379
1286,4,8,102000,55774,81301
1287,9,20,327600,234414,284310
1288,6,8,124000,98282,94619
1289,1,1,15000,3000,2885
1290,1,11,15000,14956,8285
1291,5,7,369000,198269,193221
1292,3,4,131800,41654,39395
1293,8,21,785803,256147,149870
1294,7,14,182000,119571,147029
1295,6,20,390000,180070,201280
1296,10,18,406100,215171,212345
1297,11,22,459156,217938,221556
1298,1,4,72000,78,220
1299,3,13,79800,62353,41502
1300,8,14,231000,32099,41414
1301,5,17,179000,106071,120593
1302,5,12,105000,60717,65937
1303,3,5,14595,2093,4592
1304,1,1,5000,0,0
1305,2,2,62000,31710,31639
1306,13,26,671790,423566,518938
1307,4,16,110000,56098,57659
1308,5,17,80000,83643,69511
1309,3,4,38000,29355,28667
1310,1,2,95000,97557,114333
1311,4,6,31000,8114,8108
1312,12,22,246000,36820,44968
1313,5,15,276000,129967,121391
1314,4,14,75000,0,2118
1315,4,26,62000,30822,22131
1316,6,10,362000,335448,341464
1317,4,5,48000,27991,46320
1319,6,7,180900,170539,167039
1320,3,3,26000,38667,38674
1321,3,11,37000,15017,13291
1322,1,1,6000,39,7
1325,9,26,331020,259364,253039
1326,4,7,149000,0,0
1327,5,7,120838,28275,40942
1328,5,9,111400,100846,94165
1329,3,5,189000,180863,183827
1330,3,5,105000,0,29238
1331,7,11,414233,117226,129203
1332,7,16,253200,17897,16207
1333,10,14,303000,278710,270582
1334,3,3,32000,31032,27227
1335,6,11,72000,61092,59888
1336,9,16,599900,106942,135840
1337,4,7,70648,19148,22489
1338,11,22,368683,164098,165123
1339,2,3,3000,0,5
1340,8,10,174100,73930,88798
1341,8,12,309080,94869,102103
1343,4,6,100100,105081,112755
1344,9,15,550000,365841,321853
1345,7,10,98000,46697,42255
1346,10,18,303500,80675,55724
1347,4,8,222000,119653,133459
1348,3,3,33000,22830,18687
1349,1,1,5000,0,0
1350,8,14,293000,171592,149282
1351,3,4,36000,30632,39011
1352,5,7,175000,111680,76994
1353,1,11,20000,19770,16503
1354,11,17,580400,470011,453108
1355,3,3,215000,10,2
1356,9,24,416100,302473,150309
1357,8,9,231600,107955,80091
1358,3,15,9000,0,350
1359,5,19,291722,146808,153222
1360,9,13,144000,6390,3118
1361,3,13,402000,307981,310348
1362,4,6,98500,21323,77321
1363,8,21,319000,9740,12524
1364,7,23,238500,116450,120125
1365,3,5,57500,22206,26125
1366,5,8,184806,71924,75928
1367,4,6,73164,28712,62291
1368,6,9,238328,148078,171114
1369,1,2,6000,0,0
1370,6,30,161170,144386,117318
1371,6,7,353000,177729,134235
1372,6,8,67000,42762,46340
1373,3,3,35161,35804,33934
1374,5,6,308000,110091,78762
1376,6,7,90000,121626,26850
1377,9,10,549298,195246,149588
1378,2,2,12000,5022,3707
1379,5,9,232000,6587,37042
1380,5,12,85000,34059,50568
1381,4,7,124000,90636,93547
1382,5,9,48500,3380,14817
1383,3,4,70000,46358,34307
1384,11,16,359500,150300,157064
1386,6,9,129584,1854,2103
1387,3,4,37000,29975,22010
1388,10,15,241261,161501,155285
1389,2,13,70000,53217,51433
1390,5,6,48000,41450,29083
1391,3,6,198000,86478,75174
1392,4,7,114980,64087,34326
1393,2,2,12100,38987,9415
1394,2,12,28000,525,507
1395,3,17,91962,12183,14001
1396,3,6,45000,40629,39715
1397,6,13,371200,150986,166193
1398,3,4,30000,39968,39732
1399,1,1,10000,0,0
1400,8,20,568734,128953,145486
1401,2,2,54000,54121,53203
1402,1,9,200000,730,146
1403,4,6,232000,151925,165806
1404,7,8,50000,30209,29309
1405,1,1,15000,0,0
1406,3,11,36000,34824,28518
1407,3,20,25600,22226,15854
1408,4,12,127500,74161,86455
1409,3,6,311000,102604,107776
1410,10,22,181048,45577,58789
1411,10,14,383500,253070,282386
1412,8,11,140000,118516,92412
1413,7,19,358300,277633,246810
1415,6,9,91957,85233,80367
1416,5,10,223000,132733,106157
1417,3,15,28600,168,28
1418,13,24,442500,55468,275002
1419,4,5,80000,147,1344
1420,6,12,641115,206386,257068
1421,2,8,78001,2220,4448
1422,4,11,662315,226701,243312
1423,3,7,59500,2087,8280
1424,7,12,140679,36387,40327
1425,6,16,130000,25088,17692
1426,3,5,136000,0,0
1427,3,11,427853,88655,109045
1428,4,6,318000,302601,313259
1429,2,5,80000,5853,5858
1430,7,31,104700,58226,63446
1431,2,2,37000,37154,32369
1432,3,6,5000,0,0
1433,7,9,534200,62100,88330
1434,5,7,214000,85794,101421
1435,8,12,277467,92812,53404
1436,7,9,587500,381864,401938
1437,6,8,133000,85095,68016
1438,1,1,1,0,0
1439,2,7,40001,2600,25122
1440,6,14,365153,275934,284008
1441,5,27,120788,74607,66409
1442,1,1,17000,0,0
1443,9,16,444755,105272,141751
1444,3,16,92000,54388,58663
1445,7,22,351834,96270,95084
1446,7,7,396401,177580,173050
1447,6,9,155000,97310,86665
1448,6,8,171200,147948,164622
1449,5,6,49400,37690,25923
1450,2,3,72000,0,848
1451,6,10,432000,216712,167368
1452,4,6,158000,137066,126605
1453,9,17,317000,111954,98632
1454,3,8,149000,11802,13843
1455,9,10,116000,67685,59699
1456,1,1,10000,0,0
1457,5,10,422800,73350,114534
1458,4,4,35400,0,1824
1459,1,1,5000,0,0
1460,7,13,304500,274159,270807
1461,7,15,398947,154755,217906
1462,3,13,50000,37427,22791
1463,1,1,3000,2445,1320
1464,4,5,65000,36070,26202
1465,1,1,14000,0,0
1466,4,4,132000,126562,97855
1467,1,1,20000,0,0
1468,4,14,29000,18650,19411
1469,11,19,379501,288614,267805
1470,2,12,5000,0,387
1471,10,30,174875,84640,69132
1472,6,6,98500,69743,52068
1473,4,9,206000,1503,39068
1474,10,34,194000,143665,177327
1475,7,18,223001,31350,31173
1476,7,14,105000,86592,74892
1477,5,31,688790,546323,428947
1478,8,24,380900,227284,214746
1479,7,12,317833,214906,250217
1480,7,25,431000,268038,272445
1481,11,30,189100,87897,101924
1482,8,20,475092,102914,40247
1483,4,5,12000,0,0
1484,4,5,88000,27362,31804
1485,5,9,382083,297633,259761
1486,4,13,363200,149282,195965
1487,8,11,381751,276349,271427
1488,2,23,37000,1085,12744
1489,6,14,897001,26494,37811
1490,2,2,150000,41658,60723
1491,4,15,70000,49534,46891
1492,8,19,291000,237472,218569
1493,7,21,106666,71631,74315
1494,6,8,284000,185050,176652
1495,11,24,296458,248441,232094
1496,1,1,4000,0,0
1497,8,19,61648,55233,54192
1498,8,21,495700,310543,337596
1499,12,26,267250,191372,181894
1500,2,2,126917,124406,123650
1501,3,21,61000,40666,37047
1502,5,19,169500,142630,125623
1503,7,11,537167,447656,447719
1504,4,8,65595,9227,14788
1505,5,7,115500,24305,15461
1506,4,7,103000,95263,43204
1507,10,28,155009,90333,105230
1508,4,7,140000,142761,130830
1509,1,2,3000,2977,2416
1510,7,8,193000,202952,184968
1511,3,14,76001,38231,39749
1512,8,15,825000,507022,536665
1513,13,33,687973,359019,250570
1514,2,6,64453,21460,21128
1516,7,21,285800,177585,124321
1517,2,2,26000,6000,7500
1518,1,1,10000,0,71
1519,3,13,84000,18283,12559
1520,2,2,34000,33368,31546
1521,8,13,327900,115149,77144
1522,2,4,119000,72953,27875
1523,4,16,53000,20602,33025
1524,9,11,389000,299008,277638
1525,4,10,114000,9565,33467
1526,2,2,40000,29,4790
1527,2,12,15500,2106,3006
1528,4,8,188300,63757,55330
1529,11,25,170469,95576,108261
1530,3,3,29900,20000,23273
1531,7,22,206100,87038,60077
1532,9,31,203000,134602,96002
1533,6,9,145600,46367,48853
1534,8,14,220000,169393,147995
1535,3,6,189000,79122,79801
1536,1,1,15,4748,4748
1537,2,3,58000,37728,43432
1538,6,9,215458,73780,67562
1539,9,12,760713,361768,402119
1540,9,32,240000,52771,71573
1541,2,3,49000,38018,36589
1542,14,21,395381,163200,144044
1543,7,11,569000,554429,593184
1544,8,14,306742,122691,149001
1545,3,6,98948,1727,9271
1546,4,5,206992,144744,126747
1547,2,12,14000,5870,2208
1548,5,5,164479,128146,138815
1549,7,12,113000,54432,75104
1550,8,10,137500,10502,19013
1551,6,20,73000,130085,126963
1552,8,24,668834,377733,305359
1553,4,4,78926,4540,26761
1554,10,21,74253,37606,39458
1555,1,11,3000,2954,1907
1556,2,13,25000,546,91
1557,10,20,566500,3656,20731
1558,9,22,225983,177455,177259
1559,6,14,118094,40925,67938
1560,5,14,636500,199560,184337
1561,4,7,136000,124798,80001
1562,3,6,107278,18691,15128
1563,3,4,90000,80562,79952
1564,5,6,86700,74285,67964
1565,5,17,47500,247,727
1566,1,1,66156,61934,44981
1567,9,14,457985,190994,205936
1568,1,1,0,0,0
1569,8,17,388167,169052,174603
1570,5,12,76000,6785,26749
1571,8,26,283800,157489,150937
1572,7,8,393500,38264,67789
1573,4,5,112000,81678,51176
1574,1,11,50000,40045,23664
1575,9,12,439000,200219,210927
1576,3,5,71533,6720,7592
1577,1,1,5000,0,0
1578,4,16,166333,113071,122337
1579,7,10,151500,129173,130420
1580,3,5,232353,43854,52670
1581,4,9,95500,0,62236
1582,10,22,134000,31506,58700
1583,1,1,0,0,0
1584,7,11,641000,2363,103543
1585,3,8,18000,7714,5719
1586,5,11,81000,63649,56018
1587,9,23,242500,182863,185746
1588,10,15,457983,76709,80703
1589,6,7,128000,83405,89647
1590,6,11,124297,48032,62035
1591,3,3,22000,5939,2644
1592,12,27,615895,443491,399398
1593,2,3,122667,16161,14095
1594,9,27,177762,113366,79775
1595,9,14,585215,474839,385774
1596,5,8,70000,24926,45887
1597,2,2,76000,23909,22410
1598,11,16,111006,19083,49486
1599,3,5,116000,5799,15852
1600,2,4,201756,122835,121894
1601,5,5,35000,27724,27967
1602,8,11,370100,269150,287677
1603,8,25,308903,154027,155110
1604,4,4,149138,18516,29379
1605,2,12,80000,0,1723
1606,4,8,370000,358545,343151
1607,4,4,70000,69117,60612
1609,6,21,257500,100089,122168
1610,2,4,181667,22691,20744
1611,3,4,69200,11093,6645
1612,5,8,266000,260465,236675
1613,1,1,33167,985,659
1614,3,3,68000,68275,58710
1615,7,11,409654,279311,273833
1616,5,8,77000,24721,12925
1617,8,9,725000,642746,594734
1618,6,11,268000,91374,134985
1619,1,1,9000,0,0
1620,2,5,160000,138437,143275
1621,1,11,8000,3456,1366
1622,2,2,135010,3025,3025
1623,8,12,513833,185993,207500
1625,7,18,64000,48948,50391
1626,9,24,403010,381191,384919
1627,4,12,51894,11566,10769
1628,4,6,262300,225648,190879
1629,6,12,484251,324680,228796
1630,5,7,117001,16856,39807
1631,5,9,184000,4173,6748
1632,9,20,779100,507027,499239
1633,3,4,56000,0,0
1634,5,8,274123,50479,76121
1635,1,1,140000,30001,14489
1637,4,8,190643,100380,257688
1638,3,14,245000,61463,72188
1639,4,6,75500,18891,21808
1640,3,4,57000,40400,40430
1641,5,9,315300,31812,30956
1642,2,3,142000,55770,74349
1643,5,7,333111,286238,232335
1644,1,1,5000,0,0
1645,11,21,207000,180177,168366
1646,1,1,9000,7491,7494
1647,9,35,438435,322767,325794
1648,5,10,67000,194826,208904
1649,2,5,78175,53750,48475
1650,11,15,418517,175046,217388
1651,10,20,800800,177505,61301
1652,1,1,9000,0,0
1653,2,2,11000,0,853
1654,3,4,79000,8949,12454
1655,7,12,369500,233074,269922
1656,10,14,300600,298442,298018
1657,2,2,29000,16723,13793
1658,1,5,30000,30000,15000
1659,1,1,5000,0,317
1660,6,18,301000,80542,99674
1661,5,11,292800,143942,134678
1662,7,20,164404,50710,80474
1663,5,20,160000,84634,72811
1664,7,20,173000,114539,111414
1665,2,2,38000,0,0
1666,6,23,286000,42351,27335
1667,3,5,348000,325073,307143
1668,5,8,239190,131127,107862
1669,2,5,29707,20074,19455
1670,5,8,27100,13992,26872
1671,9,17,117451,44162,57099
1672,3,3,159400,80744,77597
1673,5,9,83000,83201,56737
1674,8,13,356600,169770,223684
1675,3,5,16500,5056,6868
1676,1,1,12000,7,26
1677,5,7,95300,16317,60833
1679,5,6,81000,5631,16347
1680,4,6,66000,0,43
1681,6,9,179000,0,41447
1682,1,1,10000,0,0
1683,7,13,154950,143540,150701
1684,5,12,336259,186156,142118
1685,11,14,149482,90503,88918
1686,6,10,230800,228970,229825
1687,3,3,20000,19949,19746
1688,7,12,247908,222880,208361
1689,1,3,39603,39670,29712
1690,7,18,132500,127891,96363
1691,4,5,101000,64138,78084
1692,8,8,175000,146467,117126
1693,1,11,20000,0,6217
1694,3,6,208040,241469,193673
1695,6,10,227000,179682,178976
1696,6,10,448200,91329,80599
1697,5,14,61100,61040,56663
1698,7,33,490085,119627,177119
1699,5,9,121159,99255,87402
1700,6,17,24000,23799,23796
1701,7,25,361204,215690,193223
1702,5,17,198208,53582,64047
1703,3,3,96000,0,3182
1704,10,24,302700,274258,254149
1705,11,17,704100,230452,172427
1706,3,4,135000,16,11255
1707,3,4,689000,1541,4676
1708,4,6,78200,25,31
1709,7,10,91121,74408,85252
1710,2,2,38500,525,525
1711,2,12,83661,25454,30882
1712,1,3,14285,0,0
1713,5,10,84000,4226,42266
1714,5,5,100000,79541,63080
1715,4,16,57960,53573,51548
1716,4,4,71000,5001,5001
