cust_id,basic_1,basic_2,basic_3
1152,41,1.0,20.0
1153,38,1.0,20.0
1154,46,1.0,30.0
1155,46,1.0,40.0
1156,45,1.0,60.0
1157,33,2.0,99.0
1158,32,1.0,20.0
1159,49,1.0,60.0
1160,50,1.0,91.0
1161,37,1.0,20.0
1162,51,1.0,91.0
1163,58,1.0,99.0
1164,33,1.0,40.0
1165,52,1.0,30.0
1166,44,1.0,30.0
1167,44,1.0,30.0
1168,55,2.0,60.0
1169,50,2.0,91.0
1170,45,1.0,20.0
1171,51,1.0,91.0
1172,34,1.0,40.0
1173,53,2.0,99.0
1174,55,1.0,30.0
1175,35,1.0,99.0
1176,52,2.0,99.0
1177,59,1.0,60.0
1178,31,1.0,30.0
1179,36,1.0,91.0
1180,49,2.0,20.0
1181,33,1.0,20.0
1182,50,2.0,30.0
1183,55,2.0,91.0
1184,48,1.0,91.0
1185,44,1.0,20.0
1186,42,1.0,30.0
1187,42,1.0,30.0
1188,44,1.0,99.0
1189,36,2.0,60.0
1190,39,1.0,30.0
1191,38,1.0,60.0
1192,47,1.0,90.0
1193,40,1.0,20.0
1194,54,2.0,20.0
1195,53,1.0,60.0
1196,48,1.0,20.0
1197,37,2.0,30.0
1198,46,1.0,91.0
1199,41,1.0,60.0
1200,48,1.0,91.0
1201,30,1.0,90.0
1202,28,1.0,30.0
1203,42,1.0,30.0
1204,48,1.0,60.0
1205,51,1.0,60.0
1206,50,1.0,20.0
1207,35,1.0,60.0
1208,43,1.0,20.0
1209,44,1.0,30.0
1210,54,2.0,60.0
1211,34,2.0,99.0
1212,39,1.0,30.0
1213,27,1.0,30.0
1214,44,1.0,91.0
1215,34,2.0,99.0
1216,42,1.0,91.0
1217,56,1.0,91.0
1218,54,1.0,99.0
1219,40,2.0,30.0
1220,42,1.0,60.0
1221,55,2.0,30.0
1222,28,1.0,
1223,36,1.0,20.0
1224,44,1.0,30.0
1225,36,2.0,30.0
1226,34,1.0,99.0
1227,39,2.0,99.0
1228,45,1.0,30.0
1229,44,2.0,30.0
1230,48,1.0,40.0
1231,35,1.0,20.0
1232,46,1.0,91.0
1233,32,2.0,30.0
1234,40,1.0,30.0
1235,36,1.0,40.0
1236,39,1.0,30.0
1237,31,1.0,91.0
1238,41,1.0,60.0
1239,31,1.0,99.0
1240,34,2.0,30.0
1241,31,1.0,99.0
1242,41,2.0,30.0
1243,43,2.0,30.0
1244,54,1.0,20.0
1245,52,2.0,60.0
1246,38,2.0,30.0
1247,38,1.0,99.0
1248,40,1.0,99.0
1249,28,1.0,91.0
1250,42,1.0,99.0
1251,52,1.0,60.0
1252,34,2.0,20.0
1253,28,1.0,60.0
1254,51,2.0,40.0
1255,53,1.0,60.0
1256,28,2.0,20.0
1257,42,2.0,30.0
1258,53,1.0,91.0
1259,41,1.0,30.0
1260,45,1.0,40.0
1261,47,1.0,10.0
1262,52,1.0,30.0
1263,54,1.0,30.0
1264,38,1.0,30.0
1265,43,1.0,20.0
1266,31,1.0,40.0
1267,40,1.0,40.0
1268,32,1.0,99.0
1269,30,2.0,30.0
1270,38,1.0,99.0
1271,33,1.0,60.0
1272,54,2.0,99.0
1273,40,1.0,30.0
1274,38,2.0,60.0
1275,36,1.0,60.0
1276,29,1.0,30.0
1277,52,1.0,99.0
1278,39,1.0,99.0
1279,44,2.0,90.0
1280,35,2.0,30.0
1281,53,1.0,30.0
1282,41,1.0,60.0
1283,33,2.0,40.0
1284,37,2.0,91.0
1285,35,1.0,60.0
1286,32,1.0,30.0
1287,53,1.0,60.0
1288,41,1.0,60.0
1289,43,1.0,91.0
1290,34,1.0,30.0
1291,54,2.0,20.0
1292,42,1.0,40.0
1293,49,1.0,30.0
1294,44,2.0,30.0
1295,34,1.0,30.0
1296,40,1.0,60.0
1297,36,1.0,30.0
1298,43,1.0,99.0
1299,44,1.0,60.0
1300,36,2.0,60.0
1301,45,1.0,30.0
1302,36,1.0,30.0
1303,42,1.0,60.0
1304,47,1.0,30.0
1305,29,2.0,20.0
1306,44,1.0,30.0
1307,54,2.0,30.0
1308,33,1.0,30.0
1309,35,2.0,91.0
1310,33,2.0,60.0
1311,39,1.0,91.0
1312,41,1.0,10.0
1313,50,1.0,99.0
1314,32,1.0,30.0
1315,40,1.0,91.0
1316,47,1.0,30.0
1317,35,1.0,60.0
1318,35,2.0,60.0
1319,42,1.0,30.0
1320,49,1.0,91.0
1321,28,2.0,99.0
1322,41,1.0,91.0
1323,55,1.0,91.0
1324,32,1.0,20.0
1325,34,1.0,20.0
1326,50,1.0,60.0
1327,36,2.0,30.0
1328,45,1.0,30.0
1329,46,1.0,20.0
1330,51,1.0,60.0
1331,37,1.0,30.0
1332,32,1.0,20.0
1333,48,1.0,60.0
1334,30,1.0,91.0
1335,35,2.0,40.0
1336,46,1.0,10.0
1337,43,1.0,60.0
1338,36,1.0,30.0
1339,40,1.0,90.0
1340,48,1.0,60.0
1341,36,1.0,99.0
1342,28,1.0,91.0
1343,28,2.0,20.0
1344,44,2.0,20.0
1345,56,1.0,40.0
1346,35,1.0,60.0
1347,52,1.0,10.0
1348,39,1.0,30.0
1349,40,1.0,91.0
1350,41,2.0,30.0
1351,32,1.0,60.0
1352,48,1.0,91.0
1353,42,1.0,40.0
1354,37,1.0,30.0
1355,50,2.0,30.0
1356,43,2.0,40.0
1357,38,1.0,40.0
1358,33,1.0,40.0
1359,48,1.0,99.0
1360,36,1.0,30.0
1361,36,1.0,20.0
1362,39,2.0,30.0
1363,43,2.0,20.0
1364,34,2.0,20.0
1365,36,1.0,60.0
1366,32,1.0,99.0
1367,32,1.0,30.0
1368,51,1.0,91.0
1369,53,1.0,99.0
1370,40,1.0,60.0
1371,43,1.0,40.0
1372,30,1.0,60.0
1373,25,1.0,20.0
1374,40,2.0,30.0
1375,48,1.0,91.0
1376,41,1.0,40.0
1377,34,1.0,20.0
1378,35,1.0,99.0
1379,43,1.0,60.0
1380,48,1.0,99.0
1381,49,2.0,30.0
1382,44,1.0,20.0
1383,53,1.0,91.0
1384,32,1.0,20.0
1385,35,1.0,
1386,44,1.0,60.0
1387,53,1.0,60.0
1388,52,1.0,60.0
1389,44,1.0,99.0
1390,50,1.0,40.0
1391,56,2.0,30.0
1392,51,1.0,99.0
1393,47,2.0,60.0
1394,41,1.0,99.0
1395,45,1.0,30.0
1396,53,1.0,60.0
1397,40,2.0,20.0
1398,52,1.0,90.0
1399,56,1.0,91.0
1400,41,1.0,60.0
1401,45,2.0,60.0
1402,50,1.0,60.0
1403,43,1.0,60.0
1404,57,1.0,60.0
1405,55,2.0,91.0
1406,34,1.0,99.0
1407,31,1.0,60.0
1408,52,1.0,30.0
1409,57,1.0,30.0
1410,43,2.0,60.0
1411,36,2.0,30.0
1412,52,1.0,99.0
1413,42,2.0,30.0
1414,34,1.0,91.0
1415,50,1.0,60.0
1416,40,1.0,40.0
1417,34,1.0,30.0
1418,33,1.0,20.0
1419,37,1.0,91.0
1420,43,1.0,30.0
1421,46,1.0,60.0
1422,48,1.0,10.0
1423,38,1.0,30.0
1424,50,1.0,30.0
1425,47,1.0,99.0
1426,45,2.0,60.0
1427,52,1.0,60.0
1428,49,1.0,30.0
1429,28,1.0,20.0
1430,49,1.0,30.0
1431,42,2.0,91.0
1432,44,1.0,60.0
1433,30,1.0,20.0
1434,45,1.0,99.0
1435,51,2.0,30.0
1436,34,2.0,30.0
1437,40,1.0,91.0
1438,35,2.0,30.0
1439,38,1.0,91.0
1440,40,1.0,30.0
1441,46,1.0,30.0
1442,53,2.0,30.0
1443,42,2.0,60.0
1444,49,2.0,91.0
1445,32,1.0,99.0
1446,35,2.0,30.0
1447,37,2.0,30.0
1448,32,1.0,60.0
1449,36,1.0,91.0
1450,30,2.0,60.0
1451,44,1.0,91.0
1452,48,1.0,91.0
1453,56,2.0,30.0
1454,46,1.0,20.0
1455,35,1.0,40.0
1456,46,1.0,60.0
1457,32,1.0,91.0
1458,50,1.0,30.0
1459,44,1.0,60.0
1460,35,1.0,30.0
1461,52,1.0,30.0
1462,44,1.0,91.0
1463,38,2.0,91.0
1464,43,2.0,30.0
1465,51,1.0,40.0
1466,43,2.0,30.0
1467,30,1.0,99.0
1468,44,2.0,20.0
1469,40,2.0,30.0
1470,31,1.0,30.0
1471,39,1.0,91.0
1472,50,1.0,30.0
1473,37,1.0,30.0
1474,37,2.0,30.0
1475,32,1.0,40.0
1476,49,2.0,20.0
1477,41,1.0,60.0
1478,32,1.0,20.0
1479,41,1.0,91.0
1480,57,1.0,30.0
1481,53,1.0,30.0
1482,50,1.0,30.0
1483,41,1.0,30.0
1484,33,2.0,60.0
1485,37,1.0,60.0
1486,34,1.0,91.0
1487,54,1.0,30.0
1488,37,1.0,60.0
1489,41,1.0,99.0
1490,49,1.0,30.0
1491,35,1.0,30.0
1492,29,1.0,20.0
1493,49,1.0,40.0
1494,52,1.0,60.0
1495,37,2.0,40.0
1496,51,2.0,91.0
1497,55,1.0,91.0
1498,49,1.0,10.0
1499,35,1.0,60.0
1500,52,1.0,91.0
1501,29,1.0,60.0
1502,48,2.0,40.0
1503,35,1.0,20.0
1504,49,1.0,60.0
1505,28,1.0,20.0
1506,45,2.0,30.0
1507,34,2.0,30.0
1508,43,2.0,30.0
1509,37,1.0,20.0
1510,29,1.0,30.0
1511,41,1.0,91.0
1512,52,1.0,30.0
1513,38,1.0,30.0
1514,53,1.0,60.0
1515,33,2.0,30.0
1516,37,2.0,30.0
1517,42,2.0,60.0
1518,49,2.0,91.0
1519,33,1.0,99.0
1520,50,2.0,60.0
1521,43,1.0,60.0
1522,48,2.0,60.0
1523,32,1.0,30.0
1524,35,1.0,91.0
1525,38,2.0,60.0
1526,47,1.0,91.0
1527,36,1.0,99.0
1528,38,1.0,20.0
1529,51,2.0,30.0
1530,44,1.0,91.0
1531,47,1.0,30.0
1532,42,1.0,40.0
1533,49,1.0,30.0
1534,45,2.0,30.0
1535,39,2.0,40.0
1536,51,1.0,60.0
1537,40,2.0,60.0
1538,44,1.0,91.0
1539,46,2.0,30.0
1540,38,1.0,20.0
1541,36,1.0,20.0
1542,37,1.0,30.0
1543,47,2.0,91.0
1544,40,1.0,60.0
1545,46,2.0,60.0
1546,36,1.0,30.0
1547,43,2.0,30.0
1548,41,1.0,40.0
1549,32,2.0,30.0
1550,39,2.0,20.0
1551,36,2.0,91.0
1552,39,2.0,10.0
1553,33,1.0,30.0
1554,29,1.0,30.0
1555,26,2.0,20.0
1556,39,2.0,20.0
1557,38,1.0,30.0
1558,40,1.0,40.0
1559,37,2.0,91.0
1560,36,1.0,99.0
1561,37,1.0,20.0
1562,30,1.0,30.0
1563,49,1.0,30.0
1564,37,1.0,40.0
1565,32,1.0,30.0
1566,45,1.0,60.0
1567,47,1.0,99.0
1568,39,2.0,91.0
1569,28,1.0,99.0
1570,50,1.0,91.0
1571,38,2.0,20.0
1572,40,1.0,40.0
1573,39,2.0,91.0
1574,42,1.0,91.0
1575,51,1.0,60.0
1576,39,1.0,60.0
1577,39,1.0,60.0
1578,37,2.0,91.0
1579,32,1.0,30.0
1580,39,1.0,30.0
1581,38,1.0,30.0
1582,38,2.0,20.0
1583,45,2.0,91.0
1584,39,1.0,30.0
1585,40,1.0,30.0
1586,50,1.0,20.0
1587,55,1.0,60.0
1588,45,1.0,91.0
1589,34,1.0,30.0
1590,43,1.0,99.0
1591,56,2.0,20.0
1592,47,2.0,30.0
1593,54,1.0,30.0
1594,38,2.0,40.0
1595,47,1.0,99.0
1596,52,1.0,91.0
1597,33,2.0,30.0
1598,35,1.0,99.0
1599,38,2.0,60.0
1600,48,1.0,10.0
1601,39,2.0,40.0
1602,47,1.0,91.0
1603,47,2.0,30.0
1604,40,1.0,40.0
1605,50,2.0,30.0
1606,41,2.0,20.0
1607,33,2.0,60.0
1608,48,2.0,91.0
1609,36,2.0,60.0
1610,41,2.0,20.0
1611,40,1.0,91.0
1612,38,1.0,30.0
1613,50,2.0,60.0
1614,44,1.0,30.0
1615,40,1.0,30.0
1616,41,2.0,60.0
1617,39,1.0,20.0
1618,45,1.0,60.0
1619,33,2.0,91.0
1620,48,1.0,60.0
1621,30,1.0,99.0
1622,56,1.0,60.0
1623,32,1.0,99.0
1624,40,1.0,91.0
1625,47,1.0,30.0
1626,54,1.0,91.0
1627,48,1.0,40.0
1628,50,1.0,99.0
1629,31,2.0,20.0
1630,42,1.0,91.0
1631,33,1.0,20.0
1632,44,1.0,20.0
1633,32,1.0,20.0
1634,37,1.0,30.0
1635,52,2.0,60.0
1636,57,1.0,60.0
1637,42,1.0,40.0
1638,37,2.0,30.0
1639,43,1.0,99.0
1640,50,1.0,90.0
1641,36,1.0,30.0
1642,35,2.0,60.0
1643,37,2.0,30.0
1644,29,1.0,60.0
1645,33,1.0,99.0
1646,57,1.0,20.0
1647,36,1.0,99.0
1648,57,1.0,60.0
1649,53,1.0,20.0
1650,49,1.0,40.0
1651,50,1.0,30.0
1652,46,1.0,91.0
1653,46,1.0,60.0
1654,54,1.0,20.0
1655,46,2.0,30.0
1656,40,1.0,30.0
1657,45,1.0,30.0
1658,38,2.0,20.0
1659,34,2.0,30.0
1660,53,1.0,99.0
1661,33,1.0,99.0
1662,40,1.0,30.0
1663,37,1.0,99.0
1664,55,1.0,30.0
1665,29,1.0,40.0
1666,34,2.0,40.0
1667,44,1.0,60.0
1668,44,1.0,40.0
1669,34,1.0,60.0
1670,40,1.0,91.0
1671,38,1.0,40.0
1672,41,1.0,30.0
1673,39,1.0,60.0
1674,34,1.0,60.0
1675,35,1.0,20.0
1676,51,2.0,40.0
1677,50,1.0,30.0
1678,48,1.0,91.0
1679,49,1.0,91.0
1680,40,2.0,30.0
1681,38,1.0,30.0
1682,37,1.0,60.0
1683,36,1.0,20.0
1684,43,1.0,20.0
1685,57,1.0,91.0
1686,27,1.0,30.0
1687,39,1.0,30.0
1688,48,1.0,30.0
1689,34,1.0,40.0
1690,31,1.0,99.0
1691,28,1.0,99.0
1692,41,2.0,40.0
1693,38,1.0,40.0
1694,45,1.0,30.0
1695,51,1.0,60.0
1696,55,1.0,40.0
1697,43,1.0,30.0
1698,34,1.0,20.0
1699,34,1.0,10.0
1700,33,2.0,30.0
1701,57,1.0,40.0
1702,33,1.0,30.0
1703,46,2.0,30.0
1704,38,2.0,30.0
1705,35,1.0,20.0
1706,36,1.0,30.0
1707,52,1.0,20.0
1708,40,1.0,91.0
1709,44,1.0,30.0
1710,30,1.0,
1711,44,1.0,60.0
1712,52,1.0,91.0
1713,47,1.0,30.0
1714,41,1.0,30.0
1715,44,1.0,91.0
1716,23,1.0,20.0
1717,45,2.0,40.0
1718,41,1.0,99.0
1719,52,2.0,40.0
1720,46,1.0,30.0
1721,44,1.0,30.0
1722,43,2.0,20.0
1723,50,1.0,40.0
1724,29,1.0,60.0
1725,42,1.0,60.0
1726,40,1.0,30.0
1727,38,1.0,60.0
1728,52,1.0,60.0
1729,52,1.0,60.0
1730,49,1.0,60.0
1731,37,1.0,30.0
1732,52,1.0,30.0
1733,59,1.0,30.0
1734,41,2.0,20.0
1735,40,1.0,30.0
1736,39,1.0,20.0
1737,33,1.0,20.0
1738,53,1.0,99.0
1739,53,2.0,91.0
1740,40,1.0,20.0
1741,46,1.0,30.0
1742,54,1.0,30.0
1743,51,1.0,30.0
1744,35,1.0,40.0
1745,47,2.0,60.0
1746,46,1.0,40.0
1747,48,1.0,60.0
1748,45,1.0,20.0
1749,42,1.0,91.0
1750,44,2.0,91.0
1751,35,1.0,99.0
1752,32,2.0,30.0
1753,51,2.0,60.0
1754,36,1.0,90.0
1755,53,1.0,30.0
1756,30,1.0,20.0
1757,41,1.0,99.0
1758,34,1.0,40.0
1759,33,1.0,91.0
1760,34,1.0,60.0
1761,49,1.0,30.0
1762,35,2.0,20.0
1763,41,1.0,30.0
1764,53,2.0,99.0
1765,36,1.0,30.0
1766,40,1.0,30.0
1767,38,1.0,30.0
1768,41,1.0,99.0
1769,40,1.0,60.0
1770,54,2.0,91.0
1771,36,2.0,60.0
1772,36,1.0,30.0
1773,55,1.0,60.0
1774,53,1.0,30.0
1775,36,1.0,91.0
1776,29,2.0,60.0
1777,47,1.0,60.0
1778,41,2.0,99.0
1779,48,1.0,30.0
1780,45,1.0,60.0
1781,49,1.0,40.0
1782,38,1.0,20.0
1783,36,1.0,30.0
1784,45,1.0,30.0
1785,45,1.0,20.0
1786,40,1.0,90.0
1787,53,2.0,40.0
1788,40,1.0,20.0
1789,41,1.0,91.0
1790,52,1.0,91.0
1791,31,1.0,91.0
1792,35,1.0,91.0
1793,41,1.0,20.0
1794,44,1.0,91.0
1795,38,2.0,
1796,47,1.0,91.0
1797,48,1.0,30.0
1798,49,1.0,60.0
1799,33,2.0,20.0
1800,36,1.0,30.0
1801,55,1.0,91.0
1802,39,2.0,99.0
1803,43,2.0,60.0
1804,34,1.0,30.0
1805,33,1.0,60.0
1806,42,1.0,30.0
1807,37,1.0,30.0
1808,30,2.0,40.0
1809,45,1.0,40.0
1810,50,1.0,40.0
1811,61,1.0,99.0
1812,47,1.0,20.0
1813,51,1.0,91.0
1814,33,2.0,20.0
1815,33,1.0,91.0
1816,52,2.0,91.0
1817,51,1.0,20.0
1818,39,1.0,20.0
1819,54,1.0,30.0
1820,43,2.0,60.0
1821,43,1.0,30.0
1822,34,1.0,30.0
1823,37,2.0,30.0
1824,28,2.0,60.0
1825,40,1.0,30.0
1826,38,2.0,40.0
1827,35,1.0,91.0
1828,38,1.0,20.0
1829,53,1.0,30.0
1830,54,1.0,10.0
1831,38,1.0,30.0
1832,38,1.0,91.0
1833,41,2.0,30.0
1834,49,1.0,60.0
1835,53,2.0,30.0
1836,32,1.0,40.0
1837,57,1.0,60.0
1838,43,2.0,60.0
1839,46,2.0,20.0
1840,41,1.0,
1841,29,1.0,30.0
1842,53,1.0,60.0
1843,54,1.0,40.0
1844,45,1.0,20.0
1845,42,1.0,91.0
1846,46,2.0,30.0
1847,32,2.0,30.0
1848,40,1.0,60.0
1849,40,1.0,91.0
1850,40,1.0,30.0
1851,45,1.0,90.0
1852,43,1.0,90.0
1853,48,2.0,30.0
1854,43,2.0,91.0
1855,48,1.0,20.0
1856,44,1.0,91.0
1857,29,2.0,20.0
1858,54,1.0,30.0
1859,35,2.0,91.0
1860,34,1.0,20.0
1861,27,1.0,30.0
1862,34,2.0,40.0
1863,36,1.0,20.0
1864,46,1.0,30.0
1865,33,1.0,30.0
1866,35,1.0,30.0
1867,47,2.0,60.0
1868,51,1.0,30.0
1869,44,1.0,99.0
1870,49,1.0,60.0
1871,53,2.0,60.0
1872,41,2.0,99.0
1873,49,2.0,10.0
1874,55,2.0,40.0
1875,28,1.0,30.0
1876,59,1.0,20.0
1877,48,1.0,91.0
1878,43,1.0,40.0
1879,40,1.0,20.0
1880,39,1.0,60.0
1881,36,1.0,30.0
1882,31,2.0,20.0
1883,41,1.0,60.0
1884,47,1.0,40.0
1885,47,2.0,30.0
1886,50,1.0,20.0
1887,40,1.0,20.0
1888,39,2.0,10.0
1889,39,1.0,30.0
1890,54,2.0,20.0
1891,50,1.0,30.0
1892,35,1.0,30.0
1893,47,2.0,40.0
1894,29,1.0,40.0
1895,48,2.0,60.0
1896,41,1.0,30.0
1897,51,1.0,30.0
1898,30,1.0,99.0
1899,50,1.0,30.0
1900,44,2.0,60.0
1901,37,1.0,91.0
1902,42,1.0,60.0
1903,42,1.0,20.0
1904,56,2.0,60.0
1905,45,1.0,30.0
1906,42,1.0,60.0
1907,30,1.0,99.0
1908,44,1.0,60.0
1909,51,1.0,30.0
1910,37,1.0,60.0
1911,51,1.0,20.0
1912,32,1.0,91.0
1913,50,2.0,91.0
1914,49,1.0,91.0
1915,43,2.0,30.0
1916,37,1.0,20.0
1917,33,1.0,20.0
1918,41,1.0,99.0
1919,50,2.0,20.0
1920,54,2.0,30.0
1921,48,2.0,20.0
1922,42,1.0,60.0
1923,44,1.0,30.0
1924,42,1.0,30.0
1925,42,1.0,60.0
1926,36,1.0,99.0
1927,45,1.0,20.0
1928,50,1.0,30.0
1929,34,1.0,90.0
1930,35,1.0,20.0
1931,54,1.0,20.0
1932,38,2.0,91.0
1933,35,2.0,91.0
1934,49,2.0,91.0
1935,37,1.0,99.0
1936,49,2.0,91.0
1937,32,2.0,30.0
1938,35,1.0,40.0
1939,44,2.0,20.0
1940,43,1.0,60.0
1941,48,1.0,30.0
1942,47,2.0,30.0
1943,37,1.0,30.0
1944,45,1.0,20.0
1945,40,1.0,20.0
1946,35,1.0,99.0
1947,44,1.0,30.0
1948,45,1.0,20.0
1949,37,1.0,60.0
1950,35,2.0,20.0
1951,32,2.0,91.0
1952,50,1.0,91.0
1953,43,2.0,20.0
1954,45,2.0,99.0
1955,39,1.0,30.0
1956,38,1.0,30.0
1957,39,1.0,30.0
1958,49,1.0,60.0
1959,40,1.0,40.0
1960,34,1.0,60.0
1961,38,1.0,60.0
1962,50,1.0,30.0
1963,45,1.0,99.0
1964,40,1.0,99.0
1965,46,1.0,30.0
1966,31,1.0,30.0
1967,47,2.0,30.0
1968,42,1.0,60.0
1969,52,1.0,10.0
1970,46,1.0,20.0
1971,32,1.0,30.0
1972,30,1.0,30.0
1973,50,1.0,60.0
1974,45,1.0,60.0
1975,39,1.0,30.0
1976,49,1.0,60.0
1977,54,1.0,90.0
1978,35,2.0,20.0
1979,47,1.0,99.0
1980,51,1.0,30.0
1981,51,1.0,91.0
1982,39,1.0,99.0
1983,36,1.0,20.0
1984,26,1.0,91.0
1985,40,1.0,91.0
1986,37,1.0,60.0
1987,45,2.0,99.0
1988,40,2.0,60.0
1989,40,1.0,20.0
1990,51,1.0,60.0
1991,49,2.0,60.0
1992,47,1.0,40.0
1993,43,2.0,30.0
1994,29,1.0,30.0
1995,56,1.0,60.0
1996,33,1.0,40.0
1997,48,1.0,20.0
1998,46,1.0,40.0
1999,51,1.0,99.0
2000,39,1.0,60.0
2001,38,1.0,20.0
2002,33,2.0,30.0
2003,54,1.0,30.0
2004,46,1.0,20.0
2005,30,2.0,30.0
2006,33,1.0,60.0
2007,51,1.0,60.0
2008,42,2.0,30.0
2009,33,1.0,60.0
2010,38,1.0,30.0
2011,36,1.0,20.0
2012,52,1.0,30.0
2013,50,2.0,99.0
2014,43,1.0,60.0
2015,45,2.0,60.0
2016,50,2.0,91.0
2017,34,2.0,30.0
2018,50,1.0,30.0
2019,29,1.0,60.0
2020,43,1.0,30.0
2021,36,1.0,30.0
2022,35,2.0,99.0
2023,40,2.0,60.0
2024,51,2.0,30.0
2025,49,1.0,30.0
2026,46,1.0,40.0
2027,43,2.0,30.0
2028,31,1.0,40.0
2029,31,1.0,90.0
2030,27,2.0,30.0
2031,52,2.0,90.0
2032,29,1.0,40.0
2033,35,1.0,40.0
2034,47,1.0,30.0
2035,43,1.0,99.0
2036,45,1.0,40.0
2037,37,1.0,30.0
2038,54,2.0,60.0
2039,48,1.0,99.0
2040,40,2.0,60.0
2041,56,1.0,91.0
2042,35,1.0,20.0
2043,39,1.0,30.0
2044,49,2.0,40.0
2045,35,1.0,20.0
2046,34,2.0,30.0
2047,29,1.0,30.0
2048,43,1.0,99.0
2049,36,1.0,20.0
2050,35,2.0,91.0
2051,37,1.0,60.0
2052,53,2.0,40.0
2053,40,2.0,20.0
2054,42,1.0,20.0
2055,34,2.0,60.0
2056,38,2.0,30.0
2057,31,1.0,60.0
2058,30,1.0,40.0
2059,40,1.0,60.0
2060,25,1.0,30.0
2061,47,1.0,99.0
2062,40,2.0,30.0
2063,28,2.0,20.0
2064,33,1.0,60.0
2065,39,1.0,91.0
2066,45,1.0,40.0
2067,45,1.0,30.0
2068,52,2.0,30.0
2069,50,2.0,90.0
2070,48,1.0,60.0
2071,36,2.0,30.0
2072,26,1.0,30.0
2073,31,1.0,91.0
2074,33,2.0,60.0
2075,43,2.0,20.0
2076,41,1.0,99.0
2077,39,1.0,30.0
2078,41,1.0,40.0
2079,51,1.0,60.0
2080,53,1.0,60.0
2081,44,1.0,99.0
2082,47,2.0,30.0
2083,49,1.0,60.0
2084,47,2.0,60.0
2085,34,1.0,
2086,37,1.0,40.0
2087,42,1.0,60.0
2088,47,1.0,30.0
2089,35,1.0,30.0
2090,36,2.0,30.0
2091,51,2.0,30.0
2092,38,1.0,60.0
2093,44,1.0,20.0
2094,45,1.0,30.0
2095,43,1.0,60.0
2096,42,1.0,30.0
2097,56,2.0,91.0
2098,45,1.0,91.0
2099,51,1.0,91.0
2100,29,2.0,30.0
2101,44,1.0,99.0
2102,47,2.0,30.0
2103,35,1.0,40.0
2104,47,1.0,91.0
2105,53,1.0,20.0
2106,40,1.0,60.0
2107,35,1.0,40.0
2108,41,1.0,60.0
2109,36,1.0,30.0
2110,48,2.0,91.0
2111,36,1.0,40.0
2112,44,1.0,91.0
2113,53,2.0,30.0
2114,49,1.0,30.0
2115,47,2.0,40.0
2116,36,1.0,20.0
2117,41,1.0,20.0
2118,49,2.0,30.0
2119,42,1.0,20.0
2120,52,2.0,60.0
2121,42,1.0,40.0
2122,34,1.0,20.0
2123,36,1.0,99.0
2124,44,1.0,30.0
2125,38,1.0,60.0
2126,48,1.0,60.0
2127,47,2.0,40.0
2128,45,1.0,40.0
2129,43,1.0,91.0
2130,35,1.0,91.0
2131,40,2.0,60.0
2132,41,1.0,91.0
2133,44,2.0,91.0
2134,35,1.0,30.0
2135,46,2.0,91.0
2136,44,1.0,99.0
2137,42,1.0,60.0
2138,37,1.0,30.0
2139,36,2.0,20.0
2140,46,1.0,60.0
2141,41,2.0,20.0
2142,39,1.0,20.0
2143,41,1.0,99.0
2144,33,1.0,20.0
2145,45,2.0,60.0
2146,32,1.0,30.0
2147,35,1.0,30.0
2148,51,1.0,40.0
2149,42,2.0,60.0
2150,50,1.0,30.0
2151,39,1.0,99.0
2152,46,2.0,20.0
2153,50,1.0,30.0
2154,35,2.0,99.0
2155,50,2.0,40.0
2156,56,1.0,20.0
2157,-1,1.0,60.0
2158,35,1.0,60.0
2159,49,1.0,30.0
2160,40,1.0,20.0
2161,47,1.0,30.0
2162,42,1.0,60.0
2163,51,1.0,60.0
2164,46,1.0,91.0
2165,34,1.0,20.0
2166,47,1.0,30.0
2167,29,1.0,91.0
2168,42,2.0,30.0
2169,51,1.0,40.0
2170,54,1.0,30.0
2171,42,2.0,30.0
2172,52,1.0,60.0
2173,48,1.0,30.0
2174,48,1.0,20.0
2175,38,1.0,60.0
2176,41,1.0,91.0
2177,45,1.0,91.0
2178,34,1.0,99.0
2179,34,2.0,20.0
2180,50,1.0,91.0
2181,52,1.0,91.0
2182,51,2.0,60.0
2183,42,2.0,20.0
2184,47,1.0,60.0
2185,43,1.0,30.0
2186,31,2.0,20.0
2187,38,1.0,60.0
2188,38,2.0,20.0
2189,34,2.0,30.0
2190,35,1.0,99.0
2191,30,1.0,99.0
2192,42,1.0,30.0
2193,39,1.0,60.0
2194,44,1.0,30.0
2195,51,2.0,20.0
2196,41,1.0,60.0
2197,33,2.0,30.0
2198,31,1.0,30.0
2199,49,1.0,30.0
2200,40,2.0,60.0
2201,38,1.0,30.0
2202,39,1.0,40.0
2203,43,1.0,99.0
2204,44,1.0,60.0
2205,50,1.0,30.0
2206,38,1.0,20.0
2207,41,1.0,60.0
2208,55,1.0,60.0
2209,33,2.0,91.0
2210,39,1.0,60.0
2211,44,1.0,60.0
2212,35,1.0,30.0
2213,33,1.0,20.0
2214,48,1.0,30.0
2215,31,1.0,60.0
2216,53,1.0,30.0
2217,46,1.0,40.0
2218,42,2.0,91.0
2219,51,2.0,30.0
2220,39,2.0,30.0
2221,47,1.0,30.0
2222,39,1.0,30.0
2223,49,1.0,99.0
2224,35,1.0,91.0
2225,40,1.0,99.0
2226,52,2.0,20.0
2227,51,1.0,20.0
